"time_s","Li_N_mol_m2","Li_P_mol_m2","Li_electrolyte_mol_m2","xavg_N","xavg_P","xsurf_N_min","xsurf_N_max","xsurf_P_min","xsurf_P_max","ocp_guard","reaction_N_A_m2","reaction_P_A_m2","leak_leftward_A_m2"
"0.0","0.011809375093156828","1.1764163034411272","0.04867728538091204","0.011720681490515078","0.9240638866944033","0.01172068156010513","0.011720681562903096","0.9240638866193794","0.9240638866456515","0.0","-2.5035995318707567","2.5035995286543415","8.908557227314118E-16"
"1.002E-5","0.01180937535263662","1.1764163031816426","0.04867728538091202","0.011720681748046063","0.9240638864905915","0.011720716608962399","0.011720718010520138","0.924063848932523","0.9240638620836795","0.0","-2.5035995286543407","2.5035995286543344","8.908565952194284E-16"
"2.002E-5","0.011809375612116431","1.1764163029221624","0.04867728538091205","0.011720682005577058","0.9240638862867715","0.011720751654114039","0.011720754454208974","0.9240638112774112","0.9240638375423773","0.0","-2.5035995286543424","2.503599528654337","8.908574676315117E-16"
"4.002E-5","0.01180937613107604","1.176416302403201","0.04867728538091203","0.011720682520639047","0.9240638858791341","0.011720821735772689","0.011720827332422837","0.9240637360411346","0.9240637885079216","0.0","-2.503599528654336","2.50359952865434","8.908592122299812E-16"
"7.001E-5","0.011809376909255988","1.176416301625023","0.04867728538091201","0.011720683292974501","0.9240638852678793","0.011720926796279299","0.011720936584746313","0.9240636234543421","0.9240637151305168","0.0","-2.50359952865433","2.5035995286543384","8.908618275519233E-16"
"1.0E-4","0.011809377687435911","1.176416300846842","0.048677285380912066","0.011720684065309957","0.924063884656629","0.01172103182417088","0.011721045802496761","0.9240635111453112","0.92406364193397","0.0","-2.503599528654349","2.503599528654342","8.908644420223666E-16"
"1.5000000000000001E-4","0.011809378984834926","1.176416299549444","0.04867728538091205","0.011720685352964964","0.9240638836375322","0.011721206855288711","0.011721227814616033","0.92406332452618","0.9240635203060017","0.0","-2.5035995286543393","2.5035995286543398","8.908687990014806E-16"
"2.0E-4","0.011809380282233961","1.1764162982520452","0.04867728538091204","0.011720686640619947","0.9240638826184383","0.011721381794171683","0.011721409728966568","0.924063138685754","0.9240633991850702","0.0","-2.5035995286543513","2.5035995286543398","8.90873153573678E-16"
"2.999999999999999E-4","0.011809382877032","1.1764162956572468","0.04867728538091202","0.011720689215929914","0.9240638805802496","0.011721731395047877","0.011721773264173918","0.9240627693205926","0.924063158451022","0.0","-2.503599528654345","2.5035995286543424","8.90881855495966E-16"
"5.0E-4","0.011809388066628072","1.1764162904676512","0.04867728538091204","0.011720694366549824","0.9240638765038701","0.011722429491529908","0.01172249916308617","0.9240620396964012","0.9240626829122278","0.0","-2.5035995286543384","2.503599528654348","8.908992305328904E-16"
"7.5E-4","0.011809394553623202","1.1764162839806536","0.048677285380912066","0.011720700804824754","0.9240638714083961","0.011723300045210267","0.011723404346043863","0.9240611443794944","0.9240620993714054","0.0","-2.5035995286543553","2.5035995286543424","8.909208955046703E-16"
"0.001","0.011809401040618282","1.1764162774936604","0.04867728538091204","0.01172070724309967","0.9240638663129231","0.011724168309869068","0.011724307103043298","0.9240602671552655","0.9240615276114862","0.0","-2.5035995286543433","2.5035995286543424","8.909425009308558E-16"
"0.0014999999999999996","0.011809414014608485","1.1764162645196714","0.04867728538091205","0.011720720119649482","0.9240638561219773","0.01172589801890181","0.011726105389439929","0.9240585641693887","0.9240604176016207","0.0","-2.503599528654354","2.5035995286543455","8.909855347281419E-16"
"0.002","0.011809426988598713","1.176416251545678","0.04867728538091204","0.011720732996199345","0.9240638459310297","0.011727618681801569","0.011727894090127285","0.9240569270911905","0.9240593505081875","0.0","-2.5035995286543433","2.5035995286543566","8.910283340353696E-16"
"0.003","0.011809452936579154","1.1764162255977009","0.04867728538091204","0.011720758749298997","0.9240638255491374","0.0117310332346636","0.011731443126682044","0.9240538313090335","0.9240573324749342","0.0","-2.503599528654351","2.5035995286543398","8.911132411312749E-16"
"0.005","0.011809504832539966","1.1764161737017405","0.04867728538091205","0.011720810255498358","0.9240637847853499","0.01173775752675813","0.011738430184698551","0.9240482514809022","0.9240536947754552","0.0","-2.503599528654353","2.5035995286543455","8.912803609530068E-16"
"0.0075","0.011809569702491031","1.1764161088317868","0.04867728538091205","0.011720874638247534","0.9240637338306184","0.011745971570359793","0.011746961435134927","0.9240422286628417","0.9240497676109992","0.0","-2.503599528654362","2.50359952865436","8.914843670392682E-16"
"0.01","0.011809634572442091","1.1764160439618379","0.04867728538091208","0.011720939020996708","0.9240636828758834","0.011753979862919393","0.011755274926144445","0.9240370483581708","0.9240463891614473","0.0","-2.5035995286543464","2.5035995286543447","8.916831373639822E-16"
"0.014999999999999996","0.011809764312344179","1.1764159142219353","0.04867728538091209","0.011721067786495063","0.9240635809664164","0.01176941890968284","0.011771291175166973","0.9240283323717255","0.9240407035061025","0.0","-2.5035995286543424","2.5035995286543344","8.920660901811134E-16"
