# li2o_mp-1960 total DOS (QE dos.x, degauss 0.007 Ry). VBM 2.795 / CBM 7.780 / gap 4.986 eV from fixed-occ nscf eigenvalues. DO NOT read the gap off this curve (smearing underestimates ~0.3 eV).
E_eV,E_minus_VBM_eV,DOS_states_per_eV,integrated_DOS_states
-38.933,-41.7275,2.43e-40,4
-38.923,-41.7175,3.284e-41,4
-38.913,-41.7075,4.344e-42,4
-38.903,-41.6975,5.62e-43,4
-38.893,-41.6875,7.115e-44,4
-38.883,-41.6775,8.813e-45,4
-38.873,-41.6675,1.068e-45,4
-38.863,-41.6575,1.266e-46,4
-38.853,-41.6475,1.469e-47,4
-38.843,-41.6375,1.667e-48,4
-38.833,-41.6275,1.851e-49,4
-38.823,-41.6175,2.011e-50,4
-38.813,-41.6075,2.137e-51,4
-38.803,-41.5975,2.222e-52,4
-38.793,-41.5875,2.26e-53,4
-38.783,-41.5775,2.25e-54,4
-38.773,-41.5675,2.19e-55,4
-38.763,-41.5575,2.087e-56,4
-38.753,-41.5475,1.945e-57,4
-38.743,-41.5375,1.773e-58,4
-38.733,-41.5275,1.582e-59,4
-38.723,-41.5175,1.381e-60,4
-38.713,-41.5075,1.179e-61,4
-38.703,-41.4975,9.848e-63,4
-38.693,-41.4875,8.049e-64,4
-38.683,-41.4775,6.435e-65,4
-38.673,-41.4675,5.034e-66,4
-38.663,-41.4575,3.852e-67,4
-38.653,-41.4475,2.884e-68,4
-38.643,-41.4375,2.113e-69,4
-38.633,-41.4275,1.514e-70,4
-38.623,-41.4175,1.061e-71,4
-38.613,-41.4075,7.281e-73,4
-38.603,-41.3975,4.885e-74,4
-38.593,-41.3875,3.207e-75,4
-38.583,-41.3775,2.06e-76,4
-38.573,-41.3675,1.294e-77,4
-38.563,-41.3575,7.956e-79,4
-38.553,-41.3475,4.784e-80,4
-38.543,-41.3375,2.815e-81,4
-38.533,-41.3275,1.623e-82,4
-38.523,-41.3175,9.384e-84,4
-38.513,-41.3075,7.637e-85,4
-38.503,-41.2975,2.888e-85,4
-38.493,-41.2875,2.634e-85,4
-38.483,-41.2775,2.624e-85,4
-38.473,-41.2675,2.623e-85,4
-38.463,-41.2575,2.623e-85,4
-38.453,-41.2475,2.623e-85,4
-38.443,-41.2375,2.623e-85,4
-38.433,-41.2275,2.623e-85,4
-38.423,-41.2175,2.623e-85,4
-38.413,-41.2075,2.623e-85,4
-38.403,-41.1975,2.623e-85,4
-38.393,-41.1875,2.623e-85,4
-38.383,-41.1775,2.623e-85,4
-38.373,-41.1675,2.623e-85,4
-38.363,-41.1575,2.623e-85,4
-38.353,-41.1475,2.623e-85,4
-38.343,-41.1375,2.623e-85,4
-38.333,-41.1275,2.623e-85,4
-38.323,-41.1175,2.623e-85,4
-38.313,-41.1075,2.623e-85,4
-38.303,-41.0975,2.623e-85,4
-38.293,-41.0875,2.623e-85,4
-38.283,-41.0775,2.623e-85,4
-38.273,-41.0675,2.623e-85,4
-38.263,-41.0575,2.623e-85,4
-38.253,-41.0475,2.623e-85,4
-38.243,-41.0375,2.623e-85,4
-38.233,-41.0275,2.623e-85,4
-38.223,-41.0175,2.623e-85,4
-38.213,-41.0075,2.623e-85,4
-38.203,-40.9975,2.623e-85,4
-38.193,-40.9875,2.623e-85,4
-38.183,-40.9775,2.623e-85,4
-38.173,-40.9675,2.623e-85,4
-38.163,-40.9575,2.623e-85,4
-38.153,-40.9475,2.623e-85,4
-38.143,-40.9375,2.623e-85,4
-38.133,-40.9275,2.623e-85,4
-38.123,-40.9175,2.623e-85,4
-38.113,-40.9075,2.623e-85,4
-38.103,-40.8975,2.623e-85,4
-38.093,-40.8875,2.623e-85,4
-38.083,-40.8775,2.623e-85,4
-38.073,-40.8675,2.623e-85,4
-38.063,-40.8575,2.623e-85,4
-38.053,-40.8475,2.623e-85,4
-38.043,-40.8375,2.623e-85,4
-38.033,-40.8275,2.623e-85,4
-38.023,-40.8175,2.623e-85,4
-38.013,-40.8075,2.623e-85,4
-38.003,-40.7975,2.623e-85,4
-37.993,-40.7875,2.623e-85,4
-37.983,-40.7775,2.623e-85,4
-37.973,-40.7675,2.623e-85,4
-37.963,-40.7575,2.623e-85,4
-37.953,-40.7475,2.623e-85,4
-37.943,-40.7375,2.623e-85,4
-37.933,-40.7275,2.623e-85,4
-37.923,-40.7175,2.623e-85,4
-37.913,-40.7075,2.623e-85,4
-37.903,-40.6975,2.623e-85,4
-37.893,-40.6875,2.623e-85,4
-37.883,-40.6775,2.623e-85,4
-37.873,-40.6675,2.623e-85,4
-37.863,-40.6575,2.623e-85,4
-37.853,-40.6475,2.623e-85,4
-37.843,-40.6375,2.623e-85,4
-37.833,-40.6275,2.623e-85,4
-37.823,-40.6175,2.623e-85,4
-37.813,-40.6075,2.623e-85,4
-37.803,-40.5975,2.623e-85,4
-37.793,-40.5875,2.623e-85,4
-37.783,-40.5775,2.623e-85,4
-37.773,-40.5675,2.623e-85,4
-37.763,-40.5575,2.623e-85,4
-37.753,-40.5475,2.623e-85,4
-37.743,-40.5375,2.623e-85,4
-37.733,-40.5275,2.623e-85,4
-37.723,-40.5175,2.623e-85,4
-37.713,-40.5075,2.623e-85,4
-37.703,-40.4975,2.623e-85,4
-37.693,-40.4875,2.623e-85,4
-37.683,-40.4775,2.623e-85,4
-37.673,-40.4675,2.623e-85,4
-37.663,-40.4575,2.623e-85,4
-37.653,-40.4475,2.623e-85,4
-37.643,-40.4375,2.623e-85,4
-37.633,-40.4275,2.623e-85,4
-37.623,-40.4175,2.623e-85,4
-37.613,-40.4075,2.623e-85,4
-37.603,-40.3975,2.623e-85,4
-37.593,-40.3875,2.623e-85,4
-37.583,-40.3775,2.623e-85,4
-37.573,-40.3675,2.623e-85,4
-37.563,-40.3575,2.623e-85,4
-37.553,-40.3475,2.623e-85,4
-37.543,-40.3375,2.623e-85,4
-37.533,-40.3275,2.623e-85,4
-37.523,-40.3175,2.623e-85,4
-37.513,-40.3075,2.623e-85,4
-37.503,-40.2975,2.623e-85,4
-37.493,-40.2875,2.623e-85,4
-37.483,-40.2775,2.623e-85,4
-37.473,-40.2675,2.623e-85,4
-37.463,-40.2575,2.623e-85,4
-37.453,-40.2475,2.623e-85,4
-37.443,-40.2375,2.623e-85,4
-37.433,-40.2275,2.623e-85,4
-37.423,-40.2175,2.623e-85,4
-37.413,-40.2075,2.623e-85,4
-37.403,-40.1975,2.623e-85,4
-37.393,-40.1875,2.623e-85,4
-37.383,-40.1775,2.623e-85,4
-37.373,-40.1675,2.623e-85,4
-37.363,-40.1575,2.623e-85,4
-37.353,-40.1475,2.623e-85,4
-37.343,-40.1375,2.623e-85,4
-37.333,-40.1275,2.623e-85,4
-37.323,-40.1175,2.623e-85,4
-37.313,-40.1075,2.623e-85,4
-37.303,-40.0975,2.623e-85,4
-37.293,-40.0875,2.623e-85,4
-37.283,-40.0775,2.623e-85,4
-37.273,-40.0675,2.623e-85,4
-37.263,-40.0575,2.623e-85,4
-37.253,-40.0475,2.623e-85,4
-37.243,-40.0375,2.623e-85,4
-37.233,-40.0275,2.623e-85,4
-37.223,-40.0175,2.623e-85,4
-37.213,-40.0075,2.623e-85,4
-37.203,-39.9975,2.623e-85,4
-37.193,-39.9875,2.623e-85,4
-37.183,-39.9775,2.623e-85,4
-37.173,-39.9675,2.623e-85,4
-37.163,-39.9575,2.623e-85,4
-37.153,-39.9475,2.623e-85,4
-37.143,-39.9375,2.623e-85,4
-37.133,-39.9275,2.623e-85,4
-37.123,-39.9175,2.623e-85,4
-37.113,-39.9075,2.623e-85,4
-37.103,-39.8975,2.623e-85,4
-37.093,-39.8875,2.623e-85,4
-37.083,-39.8775,2.623e-85,4
-37.073,-39.8675,2.623e-85,4
-37.063,-39.8575,2.623e-85,4
-37.053,-39.8475,2.623e-85,4
-37.043,-39.8375,2.623e-85,4
-37.033,-39.8275,2.623e-85,4
-37.023,-39.8175,2.623e-85,4
-37.013,-39.8075,2.623e-85,4
-37.003,-39.7975,2.623e-85,4
-36.993,-39.7875,2.623e-85,4
-36.983,-39.7775,2.623e-85,4
-36.973,-39.7675,2.623e-85,4
-36.963,-39.7575,2.623e-85,4
-36.953,-39.7475,2.623e-85,4
-36.943,-39.7375,2.623e-85,4
-36.933,-39.7275,2.623e-85,4
-36.923,-39.7175,2.623e-85,4
-36.913,-39.7075,2.623e-85,4
-36.903,-39.6975,2.623e-85,4
-36.893,-39.6875,2.623e-85,4
-36.883,-39.6775,2.623e-85,4
-36.873,-39.6675,2.623e-85,4
-36.863,-39.6575,2.623e-85,4
-36.853,-39.6475,2.623e-85,4
-36.843,-39.6375,2.623e-85,4
-36.833,-39.6275,2.623e-85,4
-36.823,-39.6175,2.623e-85,4
-36.813,-39.6075,2.623e-85,4
-36.803,-39.5975,2.623e-85,4
-36.793,-39.5875,2.623e-85,4
-36.783,-39.5775,2.623e-85,4
-36.773,-39.5675,2.623e-85,4
-36.763,-39.5575,2.623e-85,4
-36.753,-39.5475,2.623e-85,4
-36.743,-39.5375,2.623e-85,4
-36.733,-39.5275,2.623e-85,4
-36.723,-39.5175,2.623e-85,4
-36.713,-39.5075,2.623e-85,4
-36.703,-39.4975,2.623e-85,4
-36.693,-39.4875,2.623e-85,4
-36.683,-39.4775,2.623e-85,4
-36.673,-39.4675,2.623e-85,4
-36.663,-39.4575,2.623e-85,4
-36.653,-39.4475,2.623e-85,4
-36.643,-39.4375,2.623e-85,4
-36.633,-39.4275,2.623e-85,4
-36.623,-39.4175,2.623e-85,4
-36.613,-39.4075,2.623e-85,4
-36.603,-39.3975,2.623e-85,4
-36.593,-39.3875,2.623e-85,4
-36.583,-39.3775,2.623e-85,4
-36.573,-39.3675,2.623e-85,4
-36.563,-39.3575,2.623e-85,4
-36.553,-39.3475,2.623e-85,4
-36.543,-39.3375,2.623e-85,4
-36.533,-39.3275,2.623e-85,4
-36.523,-39.3175,2.623e-85,4
-36.513,-39.3075,2.623e-85,4
-36.503,-39.2975,2.623e-85,4
-36.493,-39.2875,2.623e-85,4
-36.483,-39.2775,2.623e-85,4
-36.473,-39.2675,2.623e-85,4
-36.463,-39.2575,2.623e-85,4
-36.453,-39.2475,2.623e-85,4
-36.443,-39.2375,2.623e-85,4
-36.433,-39.2275,2.623e-85,4
-36.423,-39.2175,2.623e-85,4
-36.413,-39.2075,2.623e-85,4
-36.403,-39.1975,2.623e-85,4
-36.393,-39.1875,2.623e-85,4
-36.383,-39.1775,2.623e-85,4
-36.373,-39.1675,2.623e-85,4
-36.363,-39.1575,2.623e-85,4
-36.353,-39.1475,2.623e-85,4
-36.343,-39.1375,2.623e-85,4
-36.333,-39.1275,2.623e-85,4
-36.323,-39.1175,2.623e-85,4
-36.313,-39.1075,2.623e-85,4
-36.303,-39.0975,2.623e-85,4
-36.293,-39.0875,2.623e-85,4
-36.283,-39.0775,2.623e-85,4
-36.273,-39.0675,2.623e-85,4
-36.263,-39.0575,2.623e-85,4
-36.253,-39.0475,2.623e-85,4
-36.243,-39.0375,2.623e-85,4
-36.233,-39.0275,2.623e-85,4
-36.223,-39.0175,2.623e-85,4
-36.213,-39.0075,2.623e-85,4
-36.203,-38.9975,2.623e-85,4
-36.193,-38.9875,2.623e-85,4
-36.183,-38.9775,2.623e-85,4
-36.173,-38.9675,2.623e-85,4
-36.163,-38.9575,2.623e-85,4
-36.153,-38.9475,2.623e-85,4
-36.143,-38.9375,2.623e-85,4
-36.133,-38.9275,2.623e-85,4
-36.123,-38.9175,2.623e-85,4
-36.113,-38.9075,2.623e-85,4
-36.103,-38.8975,2.623e-85,4
-36.093,-38.8875,2.623e-85,4
-36.083,-38.8775,2.623e-85,4
-36.073,-38.8675,2.623e-85,4
-36.063,-38.8575,2.623e-85,4
-36.053,-38.8475,2.623e-85,4
-36.043,-38.8375,2.623e-85,4
-36.033,-38.8275,2.623e-85,4
-36.023,-38.8175,2.623e-85,4
-36.013,-38.8075,2.623e-85,4
-36.003,-38.7975,2.623e-85,4
-35.993,-38.7875,2.623e-85,4
-35.983,-38.7775,2.623e-85,4
-35.973,-38.7675,2.623e-85,4
-35.963,-38.7575,2.623e-85,4
-35.953,-38.7475,2.623e-85,4
-35.943,-38.7375,2.623e-85,4
-35.933,-38.7275,2.623e-85,4
-35.923,-38.7175,2.623e-85,4
-35.913,-38.7075,2.623e-85,4
-35.903,-38.6975,2.623e-85,4
-35.893,-38.6875,2.623e-85,4
-35.883,-38.6775,2.623e-85,4
-35.873,-38.6675,2.623e-85,4
-35.863,-38.6575,2.623e-85,4
-35.853,-38.6475,2.623e-85,4
-35.843,-38.6375,2.623e-85,4
-35.833,-38.6275,2.623e-85,4
-35.823,-38.6175,2.623e-85,4
-35.813,-38.6075,2.623e-85,4
-35.803,-38.5975,2.623e-85,4
-35.793,-38.5875,2.623e-85,4
-35.783,-38.5775,2.623e-85,4
-35.773,-38.5675,2.623e-85,4
-35.763,-38.5575,2.623e-85,4
-35.753,-38.5475,2.623e-85,4
-35.743,-38.5375,2.623e-85,4
-35.733,-38.5275,2.623e-85,4
-35.723,-38.5175,2.623e-85,4
-35.713,-38.5075,2.623e-85,4
-35.703,-38.4975,2.623e-85,4
-35.693,-38.4875,2.623e-85,4
-35.683,-38.4775,2.623e-85,4
-35.673,-38.4675,2.623e-85,4
-35.663,-38.4575,2.623e-85,4
-35.653,-38.4475,2.623e-85,4
-35.643,-38.4375,2.623e-85,4
-35.633,-38.4275,2.623e-85,4
-35.623,-38.4175,2.623e-85,4
-35.613,-38.4075,2.623e-85,4
-35.603,-38.3975,2.623e-85,4
-35.593,-38.3875,2.623e-85,4
-35.583,-38.3775,2.623e-85,4
-35.573,-38.3675,2.623e-85,4
-35.563,-38.3575,2.623e-85,4
-35.553,-38.3475,2.623e-85,4
-35.543,-38.3375,2.623e-85,4
-35.533,-38.3275,2.623e-85,4
-35.523,-38.3175,2.623e-85,4
-35.513,-38.3075,2.623e-85,4
-35.503,-38.2975,2.623e-85,4
-35.493,-38.2875,2.623e-85,4
-35.483,-38.2775,2.623e-85,4
-35.473,-38.2675,2.623e-85,4
-35.463,-38.2575,2.623e-85,4
-35.453,-38.2475,2.623e-85,4
-35.443,-38.2375,2.623e-85,4
-35.433,-38.2275,2.623e-85,4
-35.423,-38.2175,2.623e-85,4
-35.413,-38.2075,2.623e-85,4
-35.403,-38.1975,2.623e-85,4
-35.393,-38.1875,2.623e-85,4
-35.383,-38.1775,2.623e-85,4
-35.373,-38.1675,2.623e-85,4
-35.363,-38.1575,2.623e-85,4
-35.353,-38.1475,2.623e-85,4
-35.343,-38.1375,2.623e-85,4
-35.333,-38.1275,2.623e-85,4
-35.323,-38.1175,2.623e-85,4
-35.313,-38.1075,2.623e-85,4
-35.303,-38.0975,2.623e-85,4
-35.293,-38.0875,2.623e-85,4
-35.283,-38.0775,2.623e-85,4
-35.273,-38.0675,2.623e-85,4
-35.263,-38.0575,2.623e-85,4
-35.253,-38.0475,2.623e-85,4
-35.243,-38.0375,2.623e-85,4
-35.233,-38.0275,2.623e-85,4
-35.223,-38.0175,2.623e-85,4
-35.213,-38.0075,2.623e-85,4
-35.203,-37.9975,2.623e-85,4
-35.193,-37.9875,2.623e-85,4
-35.183,-37.9775,2.623e-85,4
-35.173,-37.9675,2.623e-85,4
-35.163,-37.9575,2.623e-85,4
-35.153,-37.9475,2.623e-85,4
-35.143,-37.9375,2.623e-85,4
-35.133,-37.9275,2.623e-85,4
-35.123,-37.9175,2.623e-85,4
-35.113,-37.9075,2.623e-85,4
-35.103,-37.8975,2.623e-85,4
-35.093,-37.8875,2.623e-85,4
-35.083,-37.8775,2.623e-85,4
-35.073,-37.8675,2.623e-85,4
-35.063,-37.8575,2.623e-85,4
-35.053,-37.8475,2.623e-85,4
-35.043,-37.8375,2.623e-85,4
-35.033,-37.8275,2.623e-85,4
-35.023,-37.8175,2.623e-85,4
-35.013,-37.8075,2.623e-85,4
-35.003,-37.7975,2.623e-85,4
-34.993,-37.7875,2.623e-85,4
-34.983,-37.7775,2.623e-85,4
-34.973,-37.7675,2.623e-85,4
-34.963,-37.7575,2.623e-85,4
-34.953,-37.7475,2.623e-85,4
-34.943,-37.7375,2.623e-85,4
-34.933,-37.7275,2.623e-85,4
-34.923,-37.7175,2.623e-85,4
-34.913,-37.7075,2.623e-85,4
-34.903,-37.6975,2.623e-85,4
-34.893,-37.6875,2.623e-85,4
-34.883,-37.6775,2.623e-85,4
-34.873,-37.6675,2.623e-85,4
-34.863,-37.6575,2.623e-85,4
-34.853,-37.6475,2.623e-85,4
-34.843,-37.6375,2.623e-85,4
-34.833,-37.6275,2.623e-85,4
-34.823,-37.6175,2.623e-85,4
-34.813,-37.6075,2.623e-85,4
-34.803,-37.5975,2.623e-85,4
-34.793,-37.5875,2.623e-85,4
-34.783,-37.5775,2.623e-85,4
-34.773,-37.5675,2.623e-85,4
-34.763,-37.5575,2.623e-85,4
-34.753,-37.5475,2.623e-85,4
-34.743,-37.5375,2.623e-85,4
-34.733,-37.5275,2.623e-85,4
-34.723,-37.5175,2.623e-85,4
-34.713,-37.5075,2.623e-85,4
-34.703,-37.4975,2.623e-85,4
-34.693,-37.4875,2.623e-85,4
-34.683,-37.4775,2.623e-85,4
-34.673,-37.4675,2.623e-85,4
-34.663,-37.4575,2.623e-85,4
-34.653,-37.4475,2.623e-85,4
-34.643,-37.4375,2.623e-85,4
-34.633,-37.4275,2.623e-85,4
-34.623,-37.4175,2.623e-85,4
-34.613,-37.4075,2.623e-85,4
-34.603,-37.3975,2.623e-85,4
-34.593,-37.3875,2.623e-85,4
-34.583,-37.3775,2.623e-85,4
-34.573,-37.3675,2.623e-85,4
-34.563,-37.3575,2.623e-85,4
-34.553,-37.3475,2.623e-85,4
-34.543,-37.3375,2.623e-85,4
-34.533,-37.3275,2.623e-85,4
-34.523,-37.3175,2.623e-85,4
-34.513,-37.3075,2.623e-85,4
-34.503,-37.2975,2.623e-85,4
-34.493,-37.2875,2.623e-85,4
-34.483,-37.2775,2.623e-85,4
-34.473,-37.2675,2.623e-85,4
-34.463,-37.2575,2.623e-85,4
-34.453,-37.2475,2.623e-85,4
-34.443,-37.2375,2.623e-85,4
-34.433,-37.2275,2.623e-85,4
-34.423,-37.2175,2.623e-85,4
-34.413,-37.2075,2.623e-85,4
-34.403,-37.1975,2.623e-85,4
-34.393,-37.1875,2.623e-85,4
-34.383,-37.1775,2.623e-85,4
-34.373,-37.1675,2.623e-85,4
-34.363,-37.1575,2.623e-85,4
-34.353,-37.1475,2.623e-85,4
-34.343,-37.1375,2.623e-85,4
-34.333,-37.1275,2.623e-85,4
-34.323,-37.1175,2.623e-85,4
-34.313,-37.1075,2.623e-85,4
-34.303,-37.0975,2.623e-85,4
-34.293,-37.0875,2.623e-85,4
-34.283,-37.0775,2.623e-85,4
-34.273,-37.0675,2.623e-85,4
-34.263,-37.0575,2.623e-85,4
-34.253,-37.0475,2.623e-85,4
-34.243,-37.0375,2.623e-85,4
-34.233,-37.0275,2.623e-85,4
-34.223,-37.0175,2.623e-85,4
-34.213,-37.0075,2.623e-85,4
-34.203,-36.9975,2.623e-85,4
-34.193,-36.9875,2.623e-85,4
-34.183,-36.9775,2.623e-85,4
-34.173,-36.9675,2.623e-85,4
-34.163,-36.9575,2.623e-85,4
-34.153,-36.9475,2.623e-85,4
-34.143,-36.9375,2.623e-85,4
-34.133,-36.9275,2.623e-85,4
-34.123,-36.9175,2.623e-85,4
-34.113,-36.9075,2.623e-85,4
-34.103,-36.8975,2.623e-85,4
-34.093,-36.8875,2.623e-85,4
-34.083,-36.8775,2.623e-85,4
-34.073,-36.8675,2.623e-85,4
-34.063,-36.8575,2.623e-85,4
-34.053,-36.8475,2.623e-85,4
-34.043,-36.8375,2.623e-85,4
-34.033,-36.8275,2.623e-85,4
-34.023,-36.8175,2.623e-85,4
-34.013,-36.8075,2.623e-85,4
-34.003,-36.7975,2.623e-85,4
-33.993,-36.7875,2.623e-85,4
-33.983,-36.7775,2.623e-85,4
-33.973,-36.7675,2.623e-85,4
-33.963,-36.7575,2.623e-85,4
-33.953,-36.7475,2.623e-85,4
-33.943,-36.7375,2.623e-85,4
-33.933,-36.7275,2.623e-85,4
-33.923,-36.7175,2.623e-85,4
-33.913,-36.7075,2.623e-85,4
-33.903,-36.6975,2.623e-85,4
-33.893,-36.6875,2.623e-85,4
-33.883,-36.6775,2.623e-85,4
-33.873,-36.6675,2.623e-85,4
-33.863,-36.6575,2.623e-85,4
-33.853,-36.6475,2.623e-85,4
-33.843,-36.6375,2.623e-85,4
-33.833,-36.6275,2.623e-85,4
-33.823,-36.6175,2.623e-85,4
-33.813,-36.6075,2.623e-85,4
-33.803,-36.5975,2.623e-85,4
-33.793,-36.5875,2.623e-85,4
-33.783,-36.5775,2.623e-85,4
-33.773,-36.5675,2.623e-85,4
-33.763,-36.5575,2.623e-85,4
-33.753,-36.5475,2.623e-85,4
-33.743,-36.5375,2.623e-85,4
-33.733,-36.5275,2.623e-85,4
-33.723,-36.5175,2.623e-85,4
-33.713,-36.5075,2.623e-85,4
-33.703,-36.4975,2.623e-85,4
-33.693,-36.4875,2.623e-85,4
-33.683,-36.4775,2.623e-85,4
-33.673,-36.4675,2.623e-85,4
-33.663,-36.4575,2.623e-85,4
-33.653,-36.4475,2.623e-85,4
-33.643,-36.4375,2.623e-85,4
-33.633,-36.4275,2.623e-85,4
-33.623,-36.4175,2.623e-85,4
-33.613,-36.4075,2.623e-85,4
