# li3po4g_mp-2878 PDOS summed by element+orbital (QE projwfc.x). Columns are states/eV. VBM 2.757 eV. Gap is the fixed-occ nscf value (5.821 eV), not a DOS threshold.
E_eV,E_minus_VBM_eV,Li_p,Li_s,O_p,O_s,P_p,P_s
-22.157,-24.9138,0,0,0,0,0,0
-22.147,-24.9038,0,0,0,0,0,0
-22.137,-24.8938,0,0,0,0,0,0
-22.127,-24.8838,0,0,0,0,0,0
-22.117,-24.8738,0,0,0,0,0,0
-22.107,-24.8638,0,0,0,0,0,0
-22.097,-24.8538,0,0,0,0,0,0
-22.087,-24.8438,0,0,0,0,0,0
-22.077,-24.8338,0,0,0,0,0,0
-22.067,-24.8238,0,0,0,0,0,0
-22.057,-24.8138,0,0,0,0,0,0
-22.047,-24.8038,0,0,0,0,0,0
-22.037,-24.7938,0,0,0,0,0,0
-22.027,-24.7838,0,0,0,0,0,0
-22.017,-24.7738,0,0,0,0,0,0
-22.007,-24.7638,0,0,0,0,0,0
-21.997,-24.7538,0,0,0,0,0,0
-21.987,-24.7438,0,0,0,0,0,0
-21.977,-24.7338,0,0,0,0,0,0
-21.967,-24.7238,0,0,0,0,0,0
-21.957,-24.7138,0,0,0,0,0,0
-21.947,-24.7038,0,0,0,0,0,0
-21.937,-24.6938,0,0,0,0,0,0
-21.927,-24.6838,0,0,0,0,0,0
-21.917,-24.6738,0,0,0,0,0,0
-21.907,-24.6638,0,0,0,0,0,0
-21.897,-24.6538,0,0,0,0,0,0
-21.887,-24.6438,0,0,0,0,0,0
-21.877,-24.6338,0,0,0,0,0,0
-21.867,-24.6238,0,0,0,0,0,0
-21.857,-24.6138,0,0,0,0,0,0
-21.847,-24.6038,0,0,0,0,0,0
-21.837,-24.5938,0,0,0,0,0,0
-21.827,-24.5838,0,0,0,0,0,0
-21.817,-24.5738,0,0,0,0,0,0
-21.807,-24.5638,0,0,0,0,0,0
-21.797,-24.5538,0,0,0,0,0,0
-21.787,-24.5438,0,0,0,0,0,0
-21.777,-24.5338,0,0,0,0,0,0
-21.767,-24.5238,0,0,0,0,0,0
-21.757,-24.5138,0,0,0,0,0,0
-21.747,-24.5038,0,0,0,0,0,0
-21.737,-24.4938,0,0,0,0,0,0
-21.727,-24.4838,0,0,0,0,0,0
-21.717,-24.4738,0,0,0,0,0,0
-21.707,-24.4638,0,0,0,0,0,0
-21.697,-24.4538,0,0,0,0,0,0
-21.687,-24.4438,0,0,0,0,0,0
-21.677,-24.4338,0,0,0,0,0,0
-21.667,-24.4238,0,0,0,0,0,0
-21.657,-24.4138,0,0,0,0,0,0
-21.647,-24.4038,0,0,0,0,0,0
-21.637,-24.3938,0,0,0,0,0,0
-21.627,-24.3838,0,0,0,0,0,0
-21.617,-24.3738,0,0,0,0,0,0
-21.607,-24.3638,0,0,0,0,0,0
-21.597,-24.3538,0,0,0,0,0,0
-21.587,-24.3438,0,0,0,0,0,0
-21.577,-24.3338,0,0,0,0,0,0
-21.567,-24.3238,0,0,0,0,0,0
-21.557,-24.3138,0,0,0,0,0,0
-21.547,-24.3038,0,0,0,0,0,0
-21.537,-24.2938,0,0,0,0,0,0
-21.527,-24.2838,0,0,0,0,0,0
-21.517,-24.2738,0,0,0,0,0,0
-21.507,-24.2638,0,0,0,0,0,0
-21.497,-24.2538,0,0,0,0,0,0
-21.487,-24.2438,0,0,0,0,0,0
-21.477,-24.2338,0,0,0,0,0,0
-21.467,-24.2238,0,0,0,0,0,0
-21.457,-24.2138,0,0,0,0,0,0
-21.447,-24.2038,0,0,0,0,0,0
-21.437,-24.1938,0,0,0,0,0,0
-21.427,-24.1838,0,0,0,0,0,0
-21.417,-24.1738,0,0,0,0,0,0
-21.407,-24.1638,0,0,0,0,0,0
-21.397,-24.1538,0,0,0,0,0,0
-21.387,-24.1438,0,0,0,0,0,0
-21.377,-24.1338,0,0,0,0,0,0
-21.367,-24.1238,0,0,0,0,0,0
-21.357,-24.1138,0,0,0,0,0,0
-21.347,-24.1038,0,0,0,0,0,0
-21.337,-24.0938,0,0,0,0,0,0
-21.327,-24.0838,0,0,0,0,0,0
-21.317,-24.0738,0,0,0,0,0,0
-21.307,-24.0638,0,0,0,0,0,0
-21.297,-24.0538,0,0,0,0,0,0
-21.287,-24.0438,0,0,0,0,0,0
-21.277,-24.0338,0,0,0,0,0,0
-21.267,-24.0238,0,0,0,0,0,0
-21.257,-24.0138,0,0,0,0,0,0
-21.247,-24.0038,0,0,0,0,0,0
-21.237,-23.9938,0,0,0,0,0,0
-21.227,-23.9838,0,0,0,0,0,0
-21.217,-23.9738,0,0,0,0,0,0
-21.207,-23.9638,0,0,0,0,0,0
-21.197,-23.9538,0,0,0,0,0,0
-21.187,-23.9438,0,0,0,0,0,0
-21.177,-23.9338,0,0,0,0,0,0
-21.167,-23.9238,0,0,0,0,0,0
-21.157,-23.9138,0,0,0,0,0,0
-21.147,-23.9038,0,0,0,0,0,0
-21.137,-23.8938,0,0,0,0,0,0
-21.127,-23.8838,0,0,0,0,0,0
-21.117,-23.8738,0,0,0,0,0,0
-21.107,-23.8638,0,0,0,0,0,0
-21.097,-23.8538,0,0,0,0,0,0
-21.087,-23.8438,0,0,0,0,0,0
-21.077,-23.8338,0,0,0,0,0,0
-21.067,-23.8238,0,0,0,0,0,0
-21.057,-23.8138,0,0,0,0,0,0
-21.047,-23.8038,0,0,0,0,0,0
-21.037,-23.7938,0,0,0,0,0,0
-21.027,-23.7838,0,0,0,0,0,0
-21.017,-23.7738,0,0,0,0,0,0
-21.007,-23.7638,0,0,0,0,0,0
-20.997,-23.7538,0,0,0,0,0,0
-20.987,-23.7438,0,0,0,0,0,0
-20.977,-23.7338,0,0,0,0,0,0
-20.967,-23.7238,0,0,0,0,0,0
-20.957,-23.7138,0,0,0,0,0,0
-20.947,-23.7038,0,0,0,0,0,0
-20.937,-23.6938,0,0,0,0,0,0
-20.927,-23.6838,0,0,0,0,0,0
-20.917,-23.6738,0,0,0,0,0,0
-20.907,-23.6638,0,0,0,0,0,0
-20.897,-23.6538,0,0,0,0,0,0
-20.887,-23.6438,0,0,0,0,0,0
-20.877,-23.6338,0,0,0,0,0,0
-20.867,-23.6238,0,0,0,0,0,0
-20.857,-23.6138,0,0,0,0,0,0
-20.847,-23.6038,0,0,0,0,0,0
-20.837,-23.5938,0,0,0,0,0,0
-20.827,-23.5838,0,0,0,0,0,0
-20.817,-23.5738,0,0,0,0,0,0
-20.807,-23.5638,0,0,0,0,0,0
-20.797,-23.5538,0,0,0,0,0,0
-20.787,-23.5438,0,0,0,0,0,0
-20.777,-23.5338,0,0,0,0,0,0
-20.767,-23.5238,0,0,0,0,0,0
-20.757,-23.5138,0,0,0,0,0,0
-20.747,-23.5038,0,0,0,0,0,0
-20.737,-23.4938,0,0,0,0,0,0
-20.727,-23.4838,0,0,0,0,0,0
-20.717,-23.4738,0,0,0,0,0,0
-20.707,-23.4638,0,0,0,0,0,0
-20.697,-23.4538,0,0,0,0,0,0
-20.687,-23.4438,0,0,0,0,0,0
-20.677,-23.4338,0,0,0,0,0,0
-20.667,-23.4238,0,0,0,0,0,0
-20.657,-23.4138,0,0,0,0,0,0
-20.647,-23.4038,0,0,0,0,0,0
-20.637,-23.3938,0,0,0,0,0,0
-20.627,-23.3838,0,0,0,0,0,0
-20.617,-23.3738,0,0,0,0,0,0
-20.607,-23.3638,0,0,0,0,0,0
-20.597,-23.3538,0,0,0,0,0,0
-20.587,-23.3438,0,0,0,0,0,0
-20.577,-23.3338,0,0,0,0,0,0
-20.567,-23.3238,0,0,0,0,0,0
-20.557,-23.3138,0,0,0,0,0,0
-20.547,-23.3038,0,0,0,0,0,0
-20.537,-23.2938,0,0,0,0,0,0
-20.527,-23.2838,0,0,0,0,0,0
-20.517,-23.2738,0,0,0,0,0,0
-20.507,-23.2638,0,0,0,0,0,0
-20.497,-23.2538,0,0,0,0,0,0
-20.487,-23.2438,0,0,0,0,0,0
-20.477,-23.2338,0,0,0,0,0,0
-20.467,-23.2238,0,0,0,0,0,0
-20.457,-23.2138,0,0,0,0,0,0
-20.447,-23.2038,0,0,0,0,0,0
-20.437,-23.1938,0,0,0,0,0,0
-20.427,-23.1838,0,0,0,0,0,0
-20.417,-23.1738,0,0,0,0,0,0
-20.407,-23.1638,0,0,0,0,0,0
-20.397,-23.1538,0,0,0,0,0,0
-20.387,-23.1438,0,0,0,0,0,0
-20.377,-23.1338,0,0,0,0,0,0
-20.367,-23.1238,0,0,0,0,0,0
-20.357,-23.1138,0,0,0,0,0,0
-20.347,-23.1038,0,0,0,0,0,0
-20.337,-23.0938,0,0,0,0,0,0
-20.327,-23.0838,0,0,0,0,0,0
-20.317,-23.0738,0,0,0,0,0,0
-20.307,-23.0638,0,0,0,0,0,0
-20.297,-23.0538,0,0,0,0,0,0
-20.287,-23.0438,0,0,0,0,0,0
-20.277,-23.0338,0,0,0,0,0,0
-20.267,-23.0238,0,0,0,0,0,0
-20.257,-23.0138,0,0,0,0,0,0
-20.247,-23.0038,0,0,0,0,0,0
-20.237,-22.9938,0,0,0,0,0,0
-20.227,-22.9838,0,0,0,0,0,0
-20.217,-22.9738,0,0,0,0,0,0
-20.207,-22.9638,0,0,0,0,0,0
-20.197,-22.9538,0,0,0,0,0,0
-20.187,-22.9438,0,0,0,0,0,0
-20.177,-22.9338,0,0,0,0,0,0
-20.167,-22.9238,0,0,0,0,0,0
-20.157,-22.9138,0,0,0,0,0,0
-20.147,-22.9038,0,0,0,0,0,0
-20.137,-22.8938,0,0,0,0,0,0
-20.127,-22.8838,0,0,0,0,0,0
-20.117,-22.8738,0,0,0,0,0,0
-20.107,-22.8638,0,0,0,0,0,0
-20.097,-22.8538,0,0,0,0,0,0
-20.087,-22.8438,0,0,0,0,0,0
-20.077,-22.8338,0,0,0,0,0,0
-20.067,-22.8238,0,0,0,0,0,0
-20.057,-22.8138,0,0,0,0,0,0
-20.047,-22.8038,0,0,0,0,0,0
-20.037,-22.7938,0,0,0,0,0,0
-20.027,-22.7838,0,0,0,0,0,0
-20.017,-22.7738,0,0,0,0,0,0
-20.007,-22.7638,0,0,0,0,0,0
-19.997,-22.7538,0,0,0,0,0,0
-19.987,-22.7438,0,0,0,0,0,0
-19.977,-22.7338,0,0,0,0,0,0
-19.967,-22.7238,0,0,0,0,0,0
-19.957,-22.7138,0,0,0,0,0,0
-19.947,-22.7038,0,0,0,0,0,0
-19.937,-22.6938,0,0,0,0,0,0
-19.927,-22.6838,0,0,0,0,0,0
-19.917,-22.6738,0,0,0,0,0,0
-19.907,-22.6638,0,0,0,0,0,0
-19.897,-22.6538,0,0,0,0,0,0
-19.887,-22.6438,0,0,0,0,0,0
-19.877,-22.6338,0,0,0,0,0,0
-19.867,-22.6238,0,0,0,0,0,0
-19.857,-22.6138,0,0,0,0,0,0
-19.847,-22.6038,0,0,0,0,0,0
-19.837,-22.5938,0,0,0,0,0,0
-19.827,-22.5838,0,0,0,0,0,0
-19.817,-22.5738,0,0,0,0,0,0
-19.807,-22.5638,0,0,0,0,0,0
-19.797,-22.5538,0,0,0,0,0,0
-19.787,-22.5438,0,0,0,0,0,0
-19.777,-22.5338,0,0,0,0,0,0
-19.767,-22.5238,0,0,0,0,0,0
-19.757,-22.5138,0,0,0,0,0,0
-19.747,-22.5038,0,0,0,0,0,0
-19.737,-22.4938,0,0,0,0,0,0
-19.727,-22.4838,0,0,0,0,0,0
-19.717,-22.4738,0,0,0,0,0,0
-19.707,-22.4638,0,0,0,0,0,0
-19.697,-22.4538,0,0,0,0,0,0
-19.687,-22.4438,0,0,0,0,0,0
-19.677,-22.4338,0,0,0,0,0,0
-19.667,-22.4238,0,0,0,0,0,0
-19.657,-22.4138,0,0,0,0,0,0
-19.647,-22.4038,0,0,0,0,0,0
-19.637,-22.3938,0,0,0,0,0,0
-19.627,-22.3838,0,0,0,0,0,0
-19.617,-22.3738,0,0,0,0,0,0
-19.607,-22.3638,0,0,0,0,0,0
-19.597,-22.3538,0,0,0,0,0,0
-19.587,-22.3438,0,0,0,0,0,0
-19.577,-22.3338,0,0,0,0,0,0
-19.567,-22.3238,0,0,0,0,0,0
-19.557,-22.3138,0,0,0,0,0,0
-19.547,-22.3038,0,0,0,0,0,0
-19.537,-22.2938,0,0,0,0,0,0
-19.527,-22.2838,0,0,0,0,0,0
-19.517,-22.2738,0,0,0,0,0,0
-19.507,-22.2638,0,0,0,0,0,0
-19.497,-22.2538,0,0,0,0,0,0
-19.487,-22.2438,0,0,0,0,0,0
-19.477,-22.2338,0,0,0,0,0,0
-19.467,-22.2238,0,0,0,0,0,0
-19.457,-22.2138,0,0,0,0,0,0
-19.447,-22.2038,0,0,0,0,0,0
-19.437,-22.1938,0,0,0,0,0,0
-19.427,-22.1838,0,0,0,0,0,0
-19.417,-22.1738,0,0,0,0,0,0
-19.407,-22.1638,0,0,0,0,0,0
-19.397,-22.1538,0,0,0,0,0,0
-19.387,-22.1438,0,0,0,0,0,0
-19.377,-22.1338,0,0,0,0,0,0
-19.367,-22.1238,0,0,0,0,0,0
-19.357,-22.1138,0,0,0,0,0,0
-19.347,-22.1038,0,0,0,0,0,0
-19.337,-22.0938,0,0,0,0,0,0
-19.327,-22.0838,0,0,0,0,0,0
-19.317,-22.0738,0,0,0,0,0,0
-19.307,-22.0638,0,0,0,0,0,0
-19.297,-22.0538,0,0,0,0,0,0
-19.287,-22.0438,0,0,0,0,0,0
-19.277,-22.0338,0,0,0,0,0,0
-19.267,-22.0238,0,0,0,0,0,0
-19.257,-22.0138,0,0,0,0,0,0
-19.247,-22.0038,0,0,0,0,0,0
-19.237,-21.9938,0,0,0,0,0,0
-19.227,-21.9838,0,0,0,0,0,0
-19.217,-21.9738,0,0,0,0,0,0
-19.207,-21.9638,0,0,0,0,0,0
-19.197,-21.9538,0,0,0,0,0,0
-19.187,-21.9438,0,0,0,0,0,0
-19.177,-21.9338,0,0,0,0,0,0
-19.167,-21.9238,0,0,0,0,0,0
-19.157,-21.9138,0,0,0,0,0,0
-19.147,-21.9038,0,0,0,0,0,0
-19.137,-21.8938,0,0,0,0,0,0
-19.127,-21.8838,0,0,0,0,0,0
-19.117,-21.8738,0,0,0,0,0,0
-19.107,-21.8638,0,0,0,0,0,0
-19.097,-21.8538,0,0,0,0,0,0
-19.087,-21.8438,0,0,0,0,0,0
-19.077,-21.8338,0,0,0,0,0,0
-19.067,-21.8238,0,0,0,0,0,0
-19.057,-21.8138,0,0,0,0,0,0
-19.047,-21.8038,0,0,0,0,0,0
-19.037,-21.7938,0,0,0,0,0,0
-19.027,-21.7838,0,0,0,0,0,0
-19.017,-21.7738,0,0,0,0,0,0
-19.007,-21.7638,0,0,0,0,0,0
-18.997,-21.7538,0,0,0,0,0,0
-18.987,-21.7438,0,0,0,0,0,0
-18.977,-21.7338,0,0,0,0,0,0
-18.967,-21.7238,0,0,0,0,0,0
-18.957,-21.7138,0,0,0,0,0,0
-18.947,-21.7038,0,0,0,0,0,0
-18.937,-21.6938,0,0,0,0,0,0
-18.927,-21.6838,0,0,0,0,0,0
-18.917,-21.6738,0,0,0,0,0,0
-18.907,-21.6638,0,0,0,0,0,0
-18.897,-21.6538,0,0,0,0,0,0
-18.887,-21.6438,0,0,0,0,0,0
-18.877,-21.6338,0,0,0,0,0,0
-18.867,-21.6238,0,0,0,0,0,0
-18.857,-21.6138,0,0,0,0,0,0
-18.847,-21.6038,0,0,0,0,0,0
-18.837,-21.5938,0,0,0,0,0,0
-18.827,-21.5838,0,0,0,0,0,0
-18.817,-21.5738,0,0,0,0,0,0
-18.807,-21.5638,0,0,0,0,0,0
-18.797,-21.5538,0,0,0,0,0,0
-18.787,-21.5438,0,0,0,0,0,0
-18.777,-21.5338,0,0,0,0,0,0
-18.767,-21.5238,0,0,0,0,0,0
-18.757,-21.5138,0,0,0,0,0,0
-18.747,-21.5038,0,0,0,0,0,0
-18.737,-21.4938,0,0,0,0,0,0
-18.727,-21.4838,0,0,0,0,0,0
-18.717,-21.4738,0,0,0,0,0,0
-18.707,-21.4638,0,0,0,0,0,0
-18.697,-21.4538,0,0,0,0,0,0
-18.687,-21.4438,0,0,0,0,0,0
-18.677,-21.4338,0,0,0,0,0,0
-18.667,-21.4238,0,0,0,0,0,0
-18.657,-21.4138,0,0,0,0,0,0
-18.647,-21.4038,0,0,0,0,0,0
-18.637,-21.3938,0,0,0,0,0,0
-18.627,-21.3838,0,0,0,0,0,0
-18.617,-21.3738,0,0,0,0,0,0
-18.607,-21.3638,0,0,0,0,0,0
-18.597,-21.3538,0,0,0,0,0,0
-18.587,-21.3438,0,0,0,0,0,0
-18.577,-21.3338,0,0,0,0,0,0
-18.567,-21.3238,0,0,0,0,0,0
-18.557,-21.3138,0,0,0,0,0,0
-18.547,-21.3038,0,0,0,0,0,0
-18.537,-21.2938,0,0,0,0,0,0
-18.527,-21.2838,0,0,0,0,0,0
-18.517,-21.2738,0,0,0,0,0,0
-18.507,-21.2638,0,0,0,0,0,0
-18.497,-21.2538,0,0,0,0,0,0
-18.487,-21.2438,0,0,0,0,0,0
-18.477,-21.2338,0,0,0,0,0,0
-18.467,-21.2238,0,0,0,0,0,0
-18.457,-21.2138,0,0,0,0,0,0
-18.447,-21.2038,0,0,0,0,0,0
-18.437,-21.1938,0,0,0,0,0,0
-18.427,-21.1838,0,0,0,0,0,0
-18.417,-21.1738,0,0,0,0,0,0
-18.407,-21.1638,0,0,0,0,0,0
-18.397,-21.1538,0,0,0,0,0,0
-18.387,-21.1438,0,0,0,0,0,0
-18.377,-21.1338,0,0,0,0,0,0
-18.367,-21.1238,0,0,0,0,0,0
-18.357,-21.1138,0,0,0,0,0,0
-18.347,-21.1038,0,0,0,0,0,0
-18.337,-21.0938,0,0,0,0,0,0
-18.327,-21.0838,0,0,0,0,0,0
-18.317,-21.0738,0,0,0,0,0,0
-18.307,-21.0638,0,0,0,0,0,0
-18.297,-21.0538,0,0,0,0,0,0
-18.287,-21.0438,0,0,0,0,0,0
-18.277,-21.0338,0,0,0,0,0,0
-18.267,-21.0238,0,0,0,0,0,0
-18.257,-21.0138,0,0,0,0,0,0
-18.247,-21.0038,0,0,0,0,0,0
-18.237,-20.9938,0,0,0,0,0,0
-18.227,-20.9838,0,0,0,0,0,0
-18.217,-20.9738,0,0,0,0,0,0
-18.207,-20.9638,0,0,0,0,0,0
-18.197,-20.9538,0,0,0,0,0,0
-18.187,-20.9438,0,0,0,0,0,0
-18.177,-20.9338,0,0,0,0,0,0
-18.167,-20.9238,0,0,0,0,0,0
-18.157,-20.9138,0,0,0,0,0,0
-18.147,-20.9038,0,0,0,0,0,0
-18.137,-20.8938,0,0,0,0,0,0
-18.127,-20.8838,0,0,0,0,0,0
-18.117,-20.8738,0,0,0,0,0,0
-18.107,-20.8638,0,0,0,0,0,0
-18.097,-20.8538,0,0,0,0,0,0
-18.087,-20.8438,0,0,0,0,0,0
-18.077,-20.8338,0,0,0,0,0,0
-18.067,-20.8238,0,0,0,0,0,0
-18.057,-20.8138,0,0,0,0,0,0
-18.047,-20.8038,0,0,0,0,0,0
-18.037,-20.7938,0,0,0,0,0,0
-18.027,-20.7838,0,0,0,0,0,0
-18.017,-20.7738,0,0,0,0,0,0
-18.007,-20.7638,0,0,0,0,0,0
-17.997,-20.7538,0,0,0,0,0,0
-17.987,-20.7438,0,0,0,0,0,0
-17.977,-20.7338,0,0,0,0,0,0
-17.967,-20.7238,0,0,0,0,0,0
-17.957,-20.7138,0,0,0,0,0,0
-17.947,-20.7038,0,0,0,0,0,0
-17.937,-20.6938,0,0,0,0,0,0
-17.927,-20.6838,0,0,0,0,0,0
-17.917,-20.6738,0,0,0,0,0,0
-17.907,-20.6638,0,0,0,0,0,0
-17.897,-20.6538,0,0,0,0,0,0
-17.887,-20.6438,0,0,0,0,0,0
-17.877,-20.6338,0,0,0,0,0,0
-17.867,-20.6238,0,0,0,0,0,0
-17.857,-20.6138,0,0,0,0,0,0
-17.847,-20.6038,0,0,0,0,0,0
-17.837,-20.5938,0,0,0,0,0,0
-17.827,-20.5838,0,0,0,0,0,0
-17.817,-20.5738,0,0,0,0,0,0
-17.807,-20.5638,0,0,0,0,0,0
-17.797,-20.5538,0,0,0,0,0,0
-17.787,-20.5438,0,0,0,0,0,0
-17.777,-20.5338,0,0,0,0,0,0
-17.767,-20.5238,0,0,0,0,0,0
-17.757,-20.5138,0,0,0,0,0,0
-17.747,-20.5038,0,0,0,0,0,0
-17.737,-20.4938,0,0,0,0,0,0
-17.727,-20.4838,0,0,0,0,0,0
-17.717,-20.4738,0,0,0,0,0,0
-17.707,-20.4638,0,0,0,0,0,0
-17.697,-20.4538,0,0,0,0,0,0
-17.687,-20.4438,0,0,0,0,0,0
-17.677,-20.4338,0,0,0,0,0,0
-17.667,-20.4238,0,0,0,0,0,0
-17.657,-20.4138,0,0,0,0,0,0
-17.647,-20.4038,0,0,0,0,0,0
-17.637,-20.3938,0,0,0,0,0,0
-17.627,-20.3838,0,0,0,0,0,0
-17.617,-20.3738,0,0,0,0,0,0
-17.607,-20.3638,0,0,0,0,0,0
-17.597,-20.3538,0,0,0,0,0,0
-17.587,-20.3438,0,0,0,0,0,0
-17.577,-20.3338,0,0,0,0,0,0
-17.567,-20.3238,0,0,0,0,0,0
-17.557,-20.3138,0,0,0,0,0,0
-17.547,-20.3038,0,0,0,0,0,0
-17.537,-20.2938,0,0,0,0,0,0
-17.527,-20.2838,0,0,0,0,0,0
-17.517,-20.2738,0,0,0,0,0,0
-17.507,-20.2638,0,0,0,0,0,0
-17.497,-20.2538,0,0,0,0,0,0
-17.487,-20.2438,0,0,0,0,0,0
-17.477,-20.2338,0,0,0,0,0,0
-17.467,-20.2238,0,0,0,0,0,0
-17.457,-20.2138,0,0,0,0,0,0
-17.447,-20.2038,0,0,0,0,0,0
-17.437,-20.1938,0,0,0,0,0,0
-17.427,-20.1838,0,0,0,0,0,0
-17.417,-20.1738,0,0,0,0,0,0
-17.407,-20.1638,0,0,0,0,0,0
-17.397,-20.1538,0,0,0,0,0,0
-17.387,-20.1438,0,0,0,0,0,0
-17.377,-20.1338,0,0,0,0,0,0
-17.367,-20.1238,0,0,0,0,0,0
-17.357,-20.1138,0,0,0,0,0,0
-17.347,-20.1038,0,0,0,0,0,0
-17.337,-20.0938,6.712e-15,4.614e-13,1.704e-13,1.1312e-12,1.852e-16,5.12e-13
-17.327,-20.0838,2.016e-13,2.01188e-12,7.996e-13,5.304e-12,9.76e-16,2.404e-12
-17.317,-20.0738,7.216e-13,6.0256e-12,2.44e-12,1.62e-11,3.1e-15,7.32e-12
-17.307,-20.0638,3.544e-12,1.90356e-11,8.172e-12,5.416e-11,1.1e-14,2.448e-11
-17.297,-20.0538,9.872e-12,5.154e-11,2.22e-11,1.4736e-10,3.004e-14,6.64e-11
-17.287,-20.0438,3.028e-11,1.38828e-10,6.144e-11,4.068e-10,8.4e-14,1.836e-10
-17.277,-20.0338,8.332e-11,3.63208e-10,1.6192e-10,1.0716e-09,2.216e-13,4.84e-10
-17.267,-20.0238,2.224e-10,9.2492e-10,4.156e-10,2.756e-09,5.72e-13,1.244e-09
-17.257,-20.0138,5.768e-10,2.31044e-09,1.044e-09,6.92e-09,1.444e-12,3.12e-09
-17.247,-20.0038,1.468e-09,5.6344e-09,2.576e-09,1.7e-08,3.568e-12,7.68e-09
-17.237,-19.9938,3.648e-09,1.34388e-08,6.2e-09,4.108e-08,8.64e-12,1.852e-08
-17.227,-19.9838,8.884e-09,3.14728e-08,1.464e-08,9.692e-08,2.052e-11,4.36e-08
-17.217,-19.9738,2.12e-08,7.2224e-08,3.384e-08,2.244e-07,4.76e-11,1.012e-07
-17.207,-19.9638,4.952e-08,1.62172e-07,7.672e-08,5.08e-07,1.084e-10,2.288e-07
-17.197,-19.9538,1.1308e-07,3.55872e-07,1.7e-07,1.1276e-06,2.416e-10,5.08e-07
-17.187,-19.9438,2.54e-07,7.6696e-07,3.708e-07,2.448e-06,5.28e-10,1.104e-06
-17.177,-19.9338,5.58e-07,1.6226e-06,7.892e-07,5.22e-06,1.128e-09,2.352e-06
-17.167,-19.9238,1.2004e-06,3.33752e-06,1.652e-06,1.0908e-05,2.364e-09,4.92e-06
-17.157,-19.9138,2.536e-06,6.7552e-06,3.372e-06,2.228e-05,4.84e-09,1.004e-05
-17.147,-19.9038,5.244e-06,1.33412e-05,6.76e-06,4.472e-05,9.76e-09,2.016e-05
-17.137,-19.8938,1.062e-05,2.6062e-05,1.3304e-05,8.796e-05,1.924e-08,3.96e-05
-17.127,-19.8838,2.112e-05,4.9492e-05,2.564e-05,0.00017,3.712e-08,7.64e-05
-17.117,-19.8738,4.108e-05,9.2208e-05,4.844e-05,0.0003204,7.04e-08,0.000144
-17.107,-19.8638,7.836e-05,0.000168372,8.964e-05,0.0005924,1.3e-07,0.0002664
-17.097,-19.8538,0.0001464,0.000301168,0.0001624,0.001076,2.364e-07,0.000484
-17.087,-19.8438,0.0002692,0.00052744,0.00029,0.001916,4.2e-07,0.00086
-17.077,-19.8338,0.000484,0.000907,0.000506,0.003348,7.36e-07,0.001504
-17.067,-19.8238,0.0008532,0.001524,0.0008668,0.005728,1.256e-06,0.002572
-17.057,-19.8138,0.00148,0.00252128,0.001456,0.009628,2.104e-06,0.00432
-17.047,-19.8038,0.002508,0.0040768,0.002404,0.015856,3.46e-06,0.00712
-17.037,-19.7938,0.004176,0.006456,0.00388,0.02568,5.56e-06,0.01152
-17.027,-19.7838,0.006816,0.0100348,0.006156,0.04072,8.8e-06,0.01824
-17.017,-19.7738,0.010928,0.0153092,0.009588,0.06344,1.36e-05,0.0284
-17.007,-19.7638,0.01724,0.0228096,0.014664,0.09692,2.068e-05,0.0436
-16.997,-19.7538,0.0266,0.033476,0.02196,0.14556,3.076e-05,0.0652
-16.987,-19.7438,0.0404,0.04804,0.03248,0.2144,4.48e-05,0.096
-16.977,-19.7338,0.06016,0.067728,0.047,0.3112,6.44e-05,0.1392
-16.967,-19.7238,0.08804,0.093544,0.06696,0.4428,9.04e-05,0.198
-16.957,-19.7138,0.12688,0.126852,0.09364,0.6196,0.0001248,0.2768
-16.947,-19.7038,0.1788,0.168676,0.12888,0.8528,0.0001688,0.3808
-16.937,-19.6938,0.2492,0.220564,0.174,1.154,0.000224,0.516
-16.927,-19.6838,0.34,0.282192,0.2324,1.5376,0.000292,0.684
-16.917,-19.6738,0.4572,0.35472,0.304,2.008,0.000374,0.896
-16.907,-19.6638,0.6036,0.43828,0.3916,2.596,0.000472,1.156
-16.897,-19.6538,0.7852,0.532,0.4972,3.288,0.00058,1.468
-16.887,-19.6438,1.0044,0.63272,0.6208,4.112,0.000704,1.832
-16.877,-19.6338,1.2628,0.74064,0.7648,5.064,0.00084,2.256
-16.867,-19.6238,1.568,0.8518,0.9276,6.148,0.000988,2.74
-16.857,-19.6138,1.916,0.96316,1.11,7.356,0.00114,3.276
-16.847,-19.6038,2.296,1.06976,1.3076,8.672,0.001296,3.86
-16.837,-19.5938,2.708,1.1682,1.5192,10.084,0.001448,4.48
-16.827,-19.5838,3.152,1.2576,1.736,11.556,0.001592,5.16
-16.817,-19.5738,3.612,1.32992,1.964,13.048,0.001724,5.8
-16.807,-19.5638,4.072,1.37836,2.188,14.54,0.00184,6.48
-16.797,-19.5538,4.512,1.41388,2.404,15.968,0.001932,7.12
-16.787,-19.5438,4.928,1.42832,2.6,17.32,0.002,7.68
-16.777,-19.5338,5.304,1.42152,2.772,18.44,0.002044,8.2
-16.767,-19.5238,5.6,1.3896,2.908,19.4,0.002056,8.64
-16.757,-19.5138,5.832,1.3324,3.012,20.08,0.002036,8.92
-16.747,-19.5038,5.964,1.27164,3.076,20.44,0.001988,9.12
-16.737,-19.4938,6.004,1.1862,3.08,20.52,0.001916,9.16
