# licl_mp-22905 total DOS (QE dos.x, degauss 0.007 Ry). VBM 1.576 / CBM 7.836 / gap 6.260 eV from fixed-occ nscf eigenvalues. DO NOT read the gap off this curve (smearing underestimates ~0.3 eV).
E_eV,E_minus_VBM_eV,DOS_states_per_eV,integrated_DOS_states
-26.598,-28.1736,9.182e-85,8
-26.588,-28.1636,9.182e-85,8
-26.578,-28.1536,9.182e-85,8
-26.568,-28.1436,9.182e-85,8
-26.558,-28.1336,9.182e-85,8
-26.548,-28.1236,9.182e-85,8
-26.538,-28.1136,9.182e-85,8
-26.528,-28.1036,9.182e-85,8
-26.518,-28.0936,9.182e-85,8
-26.508,-28.0836,9.182e-85,8
-26.498,-28.0736,9.182e-85,8
-26.488,-28.0636,9.182e-85,8
-26.478,-28.0536,9.182e-85,8
-26.468,-28.0436,9.182e-85,8
-26.458,-28.0336,9.182e-85,8
-26.448,-28.0236,9.182e-85,8
-26.438,-28.0136,9.182e-85,8
-26.428,-28.0036,9.182e-85,8
-26.418,-27.9936,9.182e-85,8
-26.408,-27.9836,9.182e-85,8
-26.398,-27.9736,9.182e-85,8
-26.388,-27.9636,9.182e-85,8
-26.378,-27.9536,9.182e-85,8
-26.368,-27.9436,9.182e-85,8
-26.358,-27.9336,9.182e-85,8
-26.348,-27.9236,9.182e-85,8
-26.338,-27.9136,9.182e-85,8
-26.328,-27.9036,9.182e-85,8
-26.318,-27.8936,9.182e-85,8
-26.308,-27.8836,9.182e-85,8
-26.298,-27.8736,9.182e-85,8
-26.288,-27.8636,9.182e-85,8
-26.278,-27.8536,9.182e-85,8
-26.268,-27.8436,9.182e-85,8
-26.258,-27.8336,9.182e-85,8
-26.248,-27.8236,9.182e-85,8
-26.238,-27.8136,9.182e-85,8
-26.228,-27.8036,9.182e-85,8
-26.218,-27.7936,9.182e-85,8
-26.208,-27.7836,9.182e-85,8
-26.198,-27.7736,9.182e-85,8
-26.188,-27.7636,9.182e-85,8
-26.178,-27.7536,9.182e-85,8
-26.168,-27.7436,9.182e-85,8
-26.158,-27.7336,9.182e-85,8
-26.148,-27.7236,9.182e-85,8
-26.138,-27.7136,9.182e-85,8
-26.128,-27.7036,9.182e-85,8
-26.118,-27.6936,9.182e-85,8
-26.108,-27.6836,9.182e-85,8
-26.098,-27.6736,9.182e-85,8
-26.088,-27.6636,9.182e-85,8
-26.078,-27.6536,9.182e-85,8
-26.068,-27.6436,9.182e-85,8
-26.058,-27.6336,9.182e-85,8
-26.048,-27.6236,9.182e-85,8
-26.038,-27.6136,9.182e-85,8
-26.028,-27.6036,9.182e-85,8
-26.018,-27.5936,9.182e-85,8
-26.008,-27.5836,9.182e-85,8
-25.998,-27.5736,9.182e-85,8
-25.988,-27.5636,9.182e-85,8
-25.978,-27.5536,9.182e-85,8
-25.968,-27.5436,9.182e-85,8
-25.958,-27.5336,9.182e-85,8
-25.948,-27.5236,9.182e-85,8
-25.938,-27.5136,9.182e-85,8
-25.928,-27.5036,9.182e-85,8
-25.918,-27.4936,9.182e-85,8
-25.908,-27.4836,9.182e-85,8
-25.898,-27.4736,9.182e-85,8
-25.888,-27.4636,9.182e-85,8
-25.878,-27.4536,9.182e-85,8
-25.868,-27.4436,9.182e-85,8
-25.858,-27.4336,9.182e-85,8
-25.848,-27.4236,9.182e-85,8
-25.838,-27.4136,9.182e-85,8
-25.828,-27.4036,9.182e-85,8
-25.818,-27.3936,9.182e-85,8
-25.808,-27.3836,9.182e-85,8
-25.798,-27.3736,9.182e-85,8
-25.788,-27.3636,9.182e-85,8
-25.778,-27.3536,9.182e-85,8
-25.768,-27.3436,9.182e-85,8
-25.758,-27.3336,9.182e-85,8
-25.748,-27.3236,9.182e-85,8
-25.738,-27.3136,9.182e-85,8
-25.728,-27.3036,9.182e-85,8
-25.718,-27.2936,9.182e-85,8
-25.708,-27.2836,9.182e-85,8
-25.698,-27.2736,9.182e-85,8
-25.688,-27.2636,9.182e-85,8
-25.678,-27.2536,9.182e-85,8
-25.668,-27.2436,9.182e-85,8
-25.658,-27.2336,9.182e-85,8
-25.648,-27.2236,9.182e-85,8
-25.638,-27.2136,9.182e-85,8
-25.628,-27.2036,9.182e-85,8
-25.618,-27.1936,9.182e-85,8
-25.608,-27.1836,9.182e-85,8
-25.598,-27.1736,9.182e-85,8
-25.588,-27.1636,9.182e-85,8
-25.578,-27.1536,9.182e-85,8
-25.568,-27.1436,9.182e-85,8
-25.558,-27.1336,9.182e-85,8
-25.548,-27.1236,9.182e-85,8
-25.538,-27.1136,9.182e-85,8
-25.528,-27.1036,9.182e-85,8
-25.518,-27.0936,9.182e-85,8
-25.508,-27.0836,9.182e-85,8
-25.498,-27.0736,9.182e-85,8
-25.488,-27.0636,9.182e-85,8
-25.478,-27.0536,9.182e-85,8
-25.468,-27.0436,9.182e-85,8
-25.458,-27.0336,9.182e-85,8
-25.448,-27.0236,9.182e-85,8
-25.438,-27.0136,9.182e-85,8
-25.428,-27.0036,9.182e-85,8
-25.418,-26.9936,9.182e-85,8
-25.408,-26.9836,9.182e-85,8
-25.398,-26.9736,9.182e-85,8
-25.388,-26.9636,9.182e-85,8
-25.378,-26.9536,9.182e-85,8
-25.368,-26.9436,9.182e-85,8
-25.358,-26.9336,9.182e-85,8
-25.348,-26.9236,9.182e-85,8
-25.338,-26.9136,9.182e-85,8
-25.328,-26.9036,9.182e-85,8
-25.318,-26.8936,9.182e-85,8
-25.308,-26.8836,9.182e-85,8
-25.298,-26.8736,9.182e-85,8
-25.288,-26.8636,9.182e-85,8
-25.278,-26.8536,9.182e-85,8
-25.268,-26.8436,9.182e-85,8
-25.258,-26.8336,9.182e-85,8
-25.248,-26.8236,9.182e-85,8
-25.238,-26.8136,9.182e-85,8
-25.228,-26.8036,9.182e-85,8
-25.218,-26.7936,9.182e-85,8
-25.208,-26.7836,9.182e-85,8
-25.198,-26.7736,9.182e-85,8
-25.188,-26.7636,9.182e-85,8
-25.178,-26.7536,9.182e-85,8
-25.168,-26.7436,9.182e-85,8
-25.158,-26.7336,9.182e-85,8
-25.148,-26.7236,9.182e-85,8
-25.138,-26.7136,9.182e-85,8
-25.128,-26.7036,9.182e-85,8
-25.118,-26.6936,9.182e-85,8
-25.108,-26.6836,9.182e-85,8
-25.098,-26.6736,9.182e-85,8
-25.088,-26.6636,9.182e-85,8
-25.078,-26.6536,9.182e-85,8
-25.068,-26.6436,9.182e-85,8
-25.058,-26.6336,9.182e-85,8
-25.048,-26.6236,9.182e-85,8
-25.038,-26.6136,9.182e-85,8
-25.028,-26.6036,9.182e-85,8
-25.018,-26.5936,9.182e-85,8
-25.008,-26.5836,9.182e-85,8
-24.998,-26.5736,9.182e-85,8
-24.988,-26.5636,9.182e-85,8
-24.978,-26.5536,9.182e-85,8
-24.968,-26.5436,9.182e-85,8
-24.958,-26.5336,9.182e-85,8
-24.948,-26.5236,9.182e-85,8
-24.938,-26.5136,9.182e-85,8
-24.928,-26.5036,9.182e-85,8
-24.918,-26.4936,9.182e-85,8
-24.908,-26.4836,9.182e-85,8
-24.898,-26.4736,9.182e-85,8
-24.888,-26.4636,9.182e-85,8
-24.878,-26.4536,9.182e-85,8
-24.868,-26.4436,9.182e-85,8
-24.858,-26.4336,9.182e-85,8
-24.848,-26.4236,9.182e-85,8
-24.838,-26.4136,9.182e-85,8
-24.828,-26.4036,9.182e-85,8
-24.818,-26.3936,9.182e-85,8
-24.808,-26.3836,9.182e-85,8
-24.798,-26.3736,9.182e-85,8
-24.788,-26.3636,9.182e-85,8
-24.778,-26.3536,9.182e-85,8
-24.768,-26.3436,9.182e-85,8
-24.758,-26.3336,9.182e-85,8
-24.748,-26.3236,9.182e-85,8
-24.738,-26.3136,9.182e-85,8
-24.728,-26.3036,9.182e-85,8
-24.718,-26.2936,9.182e-85,8
-24.708,-26.2836,9.182e-85,8
-24.698,-26.2736,9.182e-85,8
-24.688,-26.2636,9.182e-85,8
-24.678,-26.2536,9.182e-85,8
-24.668,-26.2436,9.182e-85,8
-24.658,-26.2336,9.182e-85,8
-24.648,-26.2236,9.182e-85,8
-24.638,-26.2136,9.182e-85,8
-24.628,-26.2036,9.182e-85,8
-24.618,-26.1936,9.182e-85,8
-24.608,-26.1836,9.182e-85,8
-24.598,-26.1736,9.182e-85,8
-24.588,-26.1636,9.182e-85,8
-24.578,-26.1536,9.182e-85,8
-24.568,-26.1436,9.182e-85,8
-24.558,-26.1336,9.182e-85,8
-24.548,-26.1236,9.182e-85,8
-24.538,-26.1136,9.182e-85,8
-24.528,-26.1036,9.182e-85,8
-24.518,-26.0936,9.182e-85,8
-24.508,-26.0836,9.182e-85,8
-24.498,-26.0736,9.182e-85,8
-24.488,-26.0636,9.182e-85,8
-24.478,-26.0536,9.182e-85,8
-24.468,-26.0436,9.182e-85,8
-24.458,-26.0336,9.182e-85,8
-24.448,-26.0236,9.182e-85,8
-24.438,-26.0136,9.182e-85,8
-24.428,-26.0036,9.182e-85,8
-24.418,-25.9936,9.182e-85,8
-24.408,-25.9836,9.182e-85,8
-24.398,-25.9736,9.182e-85,8
-24.388,-25.9636,9.182e-85,8
-24.378,-25.9536,9.182e-85,8
-24.368,-25.9436,9.182e-85,8
-24.358,-25.9336,9.182e-85,8
-24.348,-25.9236,9.182e-85,8
-24.338,-25.9136,9.182e-85,8
-24.328,-25.9036,9.182e-85,8
-24.318,-25.8936,9.182e-85,8
-24.308,-25.8836,9.182e-85,8
-24.298,-25.8736,9.182e-85,8
-24.288,-25.8636,9.182e-85,8
-24.278,-25.8536,9.182e-85,8
-24.268,-25.8436,9.182e-85,8
-24.258,-25.8336,9.182e-85,8
-24.248,-25.8236,9.182e-85,8
-24.238,-25.8136,9.182e-85,8
-24.228,-25.8036,9.182e-85,8
-24.218,-25.7936,9.182e-85,8
-24.208,-25.7836,9.182e-85,8
-24.198,-25.7736,9.182e-85,8
-24.188,-25.7636,9.182e-85,8
-24.178,-25.7536,9.182e-85,8
-24.168,-25.7436,9.182e-85,8
-24.158,-25.7336,9.182e-85,8
-24.148,-25.7236,9.182e-85,8
-24.138,-25.7136,9.182e-85,8
-24.128,-25.7036,9.182e-85,8
-24.118,-25.6936,9.182e-85,8
-24.108,-25.6836,9.182e-85,8
-24.098,-25.6736,9.182e-85,8
-24.088,-25.6636,9.182e-85,8
-24.078,-25.6536,9.182e-85,8
-24.068,-25.6436,9.182e-85,8
-24.058,-25.6336,9.182e-85,8
-24.048,-25.6236,9.182e-85,8
-24.038,-25.6136,9.182e-85,8
-24.028,-25.6036,9.182e-85,8
-24.018,-25.5936,9.182e-85,8
-24.008,-25.5836,9.182e-85,8
-23.998,-25.5736,9.182e-85,8
-23.988,-25.5636,9.182e-85,8
-23.978,-25.5536,9.182e-85,8
-23.968,-25.5436,9.182e-85,8
-23.958,-25.5336,9.182e-85,8
-23.948,-25.5236,9.182e-85,8
-23.938,-25.5136,9.182e-85,8
-23.928,-25.5036,9.182e-85,8
-23.918,-25.4936,9.182e-85,8
-23.908,-25.4836,9.182e-85,8
-23.898,-25.4736,9.182e-85,8
-23.888,-25.4636,9.182e-85,8
-23.878,-25.4536,9.182e-85,8
-23.868,-25.4436,9.182e-85,8
-23.858,-25.4336,9.182e-85,8
-23.848,-25.4236,9.182e-85,8
-23.838,-25.4136,9.182e-85,8
-23.828,-25.4036,9.182e-85,8
-23.818,-25.3936,9.182e-85,8
-23.808,-25.3836,9.182e-85,8
-23.798,-25.3736,9.182e-85,8
-23.788,-25.3636,9.182e-85,8
-23.778,-25.3536,9.182e-85,8
-23.768,-25.3436,9.182e-85,8
-23.758,-25.3336,9.182e-85,8
-23.748,-25.3236,9.182e-85,8
-23.738,-25.3136,9.182e-85,8
-23.728,-25.3036,9.182e-85,8
-23.718,-25.2936,9.182e-85,8
-23.708,-25.2836,9.182e-85,8
-23.698,-25.2736,9.182e-85,8
-23.688,-25.2636,9.182e-85,8
-23.678,-25.2536,9.182e-85,8
-23.668,-25.2436,9.182e-85,8
-23.658,-25.2336,9.182e-85,8
-23.648,-25.2236,9.182e-85,8
-23.638,-25.2136,9.182e-85,8
-23.628,-25.2036,9.182e-85,8
-23.618,-25.1936,9.182e-85,8
-23.608,-25.1836,9.182e-85,8
-23.598,-25.1736,9.182e-85,8
-23.588,-25.1636,9.182e-85,8
-23.578,-25.1536,9.182e-85,8
-23.568,-25.1436,9.182e-85,8
-23.558,-25.1336,9.182e-85,8
-23.548,-25.1236,9.182e-85,8
-23.538,-25.1136,9.182e-85,8
-23.528,-25.1036,9.182e-85,8
-23.518,-25.0936,9.182e-85,8
-23.508,-25.0836,9.182e-85,8
-23.498,-25.0736,9.182e-85,8
-23.488,-25.0636,9.182e-85,8
-23.478,-25.0536,9.182e-85,8
-23.468,-25.0436,9.182e-85,8
-23.458,-25.0336,9.182e-85,8
-23.448,-25.0236,9.182e-85,8
-23.438,-25.0136,9.182e-85,8
-23.428,-25.0036,9.182e-85,8
-23.418,-24.9936,9.182e-85,8
-23.408,-24.9836,9.182e-85,8
-23.398,-24.9736,9.182e-85,8
-23.388,-24.9636,9.182e-85,8
-23.378,-24.9536,9.182e-85,8
-23.368,-24.9436,9.182e-85,8
-23.358,-24.9336,9.182e-85,8
-23.348,-24.9236,9.182e-85,8
-23.338,-24.9136,9.182e-85,8
-23.328,-24.9036,9.182e-85,8
-23.318,-24.8936,9.182e-85,8
-23.308,-24.8836,9.182e-85,8
-23.298,-24.8736,9.182e-85,8
-23.288,-24.8636,9.182e-85,8
-23.278,-24.8536,9.182e-85,8
-23.268,-24.8436,9.182e-85,8
-23.258,-24.8336,9.182e-85,8
-23.248,-24.8236,9.182e-85,8
-23.238,-24.8136,9.182e-85,8
-23.228,-24.8036,9.182e-85,8
-23.218,-24.7936,9.182e-85,8
-23.208,-24.7836,9.182e-85,8
-23.198,-24.7736,9.182e-85,8
-23.188,-24.7636,9.182e-85,8
-23.178,-24.7536,9.182e-85,8
-23.168,-24.7436,9.182e-85,8
-23.158,-24.7336,9.182e-85,8
-23.148,-24.7236,9.182e-85,8
-23.138,-24.7136,9.182e-85,8
-23.128,-24.7036,9.182e-85,8
-23.118,-24.6936,9.182e-85,8
-23.108,-24.6836,9.182e-85,8
-23.098,-24.6736,9.182e-85,8
-23.088,-24.6636,9.182e-85,8
-23.078,-24.6536,9.182e-85,8
-23.068,-24.6436,9.182e-85,8
-23.058,-24.6336,9.182e-85,8
-23.048,-24.6236,9.182e-85,8
-23.038,-24.6136,9.182e-85,8
-23.028,-24.6036,9.182e-85,8
-23.018,-24.5936,9.182e-85,8
-23.008,-24.5836,9.182e-85,8
-22.998,-24.5736,9.182e-85,8
-22.988,-24.5636,9.182e-85,8
-22.978,-24.5536,9.182e-85,8
-22.968,-24.5436,9.182e-85,8
-22.958,-24.5336,9.182e-85,8
-22.948,-24.5236,9.182e-85,8
-22.938,-24.5136,9.182e-85,8
-22.928,-24.5036,9.182e-85,8
-22.918,-24.4936,9.182e-85,8
-22.908,-24.4836,9.182e-85,8
-22.898,-24.4736,9.182e-85,8
-22.888,-24.4636,9.182e-85,8
-22.878,-24.4536,9.182e-85,8
-22.868,-24.4436,9.182e-85,8
-22.858,-24.4336,9.182e-85,8
-22.848,-24.4236,9.182e-85,8
-22.838,-24.4136,9.182e-85,8
-22.828,-24.4036,9.182e-85,8
-22.818,-24.3936,9.182e-85,8
-22.808,-24.3836,9.182e-85,8
-22.798,-24.3736,9.182e-85,8
-22.788,-24.3636,9.182e-85,8
-22.778,-24.3536,9.182e-85,8
-22.768,-24.3436,9.182e-85,8
-22.758,-24.3336,9.182e-85,8
-22.748,-24.3236,9.182e-85,8
-22.738,-24.3136,9.182e-85,8
-22.728,-24.3036,9.182e-85,8
-22.718,-24.2936,9.182e-85,8
-22.708,-24.2836,9.182e-85,8
-22.698,-24.2736,9.182e-85,8
-22.688,-24.2636,9.182e-85,8
-22.678,-24.2536,9.182e-85,8
-22.668,-24.2436,9.182e-85,8
-22.658,-24.2336,9.182e-85,8
-22.648,-24.2236,9.182e-85,8
-22.638,-24.2136,9.182e-85,8
-22.628,-24.2036,9.182e-85,8
-22.618,-24.1936,9.182e-85,8
-22.608,-24.1836,9.182e-85,8
-22.598,-24.1736,9.182e-85,8
-22.588,-24.1636,9.182e-85,8
-22.578,-24.1536,9.182e-85,8
-22.568,-24.1436,9.182e-85,8
-22.558,-24.1336,9.182e-85,8
-22.548,-24.1236,9.182e-85,8
-22.538,-24.1136,9.182e-85,8
-22.528,-24.1036,9.182e-85,8
-22.518,-24.0936,9.182e-85,8
-22.508,-24.0836,9.182e-85,8
-22.498,-24.0736,9.182e-85,8
-22.488,-24.0636,9.182e-85,8
-22.478,-24.0536,9.182e-85,8
-22.468,-24.0436,9.182e-85,8
-22.458,-24.0336,9.182e-85,8
-22.448,-24.0236,9.182e-85,8
-22.438,-24.0136,9.182e-85,8
-22.428,-24.0036,9.182e-85,8
-22.418,-23.9936,9.182e-85,8
-22.408,-23.9836,9.182e-85,8
-22.398,-23.9736,9.182e-85,8
-22.388,-23.9636,9.182e-85,8
-22.378,-23.9536,9.182e-85,8
-22.368,-23.9436,9.182e-85,8
-22.358,-23.9336,9.182e-85,8
-22.348,-23.9236,9.182e-85,8
-22.338,-23.9136,9.182e-85,8
-22.328,-23.9036,9.182e-85,8
-22.318,-23.8936,9.182e-85,8
-22.308,-23.8836,9.182e-85,8
-22.298,-23.8736,9.182e-85,8
-22.288,-23.8636,9.182e-85,8
-22.278,-23.8536,9.182e-85,8
-22.268,-23.8436,9.182e-85,8
-22.258,-23.8336,9.182e-85,8
-22.248,-23.8236,9.182e-85,8
-22.238,-23.8136,9.182e-85,8
-22.228,-23.8036,9.182e-85,8
-22.218,-23.7936,9.182e-85,8
-22.208,-23.7836,9.182e-85,8
-22.198,-23.7736,9.182e-85,8
-22.188,-23.7636,9.182e-85,8
-22.178,-23.7536,9.182e-85,8
-22.168,-23.7436,9.182e-85,8
-22.158,-23.7336,9.182e-85,8
-22.148,-23.7236,9.182e-85,8
-22.138,-23.7136,9.182e-85,8
-22.128,-23.7036,9.182e-85,8
-22.118,-23.6936,9.182e-85,8
-22.108,-23.6836,9.182e-85,8
-22.098,-23.6736,9.182e-85,8
-22.088,-23.6636,9.182e-85,8
-22.078,-23.6536,9.182e-85,8
-22.068,-23.6436,9.182e-85,8
-22.058,-23.6336,9.182e-85,8
-22.048,-23.6236,9.182e-85,8
-22.038,-23.6136,9.182e-85,8
-22.028,-23.6036,9.182e-85,8
-22.018,-23.5936,9.182e-85,8
-22.008,-23.5836,9.182e-85,8
-21.998,-23.5736,9.182e-85,8
-21.988,-23.5636,9.182e-85,8
-21.978,-23.5536,9.182e-85,8
-21.968,-23.5436,9.182e-85,8
-21.958,-23.5336,9.182e-85,8
-21.948,-23.5236,9.182e-85,8
-21.938,-23.5136,9.182e-85,8
-21.928,-23.5036,9.182e-85,8
-21.918,-23.4936,9.182e-85,8
-21.908,-23.4836,9.182e-85,8
-21.898,-23.4736,9.182e-85,8
-21.888,-23.4636,9.182e-85,8
-21.878,-23.4536,9.182e-85,8
-21.868,-23.4436,9.182e-85,8
-21.858,-23.4336,9.182e-85,8
-21.848,-23.4236,9.182e-85,8
-21.838,-23.4136,9.182e-85,8
-21.828,-23.4036,9.182e-85,8
-21.818,-23.3936,9.182e-85,8
-21.808,-23.3836,9.182e-85,8
-21.798,-23.3736,9.182e-85,8
-21.788,-23.3636,9.182e-85,8
-21.778,-23.3536,9.182e-85,8
-21.768,-23.3436,9.182e-85,8
-21.758,-23.3336,9.182e-85,8
-21.748,-23.3236,9.182e-85,8
-21.738,-23.3136,9.182e-85,8
-21.728,-23.3036,9.182e-85,8
-21.718,-23.2936,9.182e-85,8
-21.708,-23.2836,9.182e-85,8
-21.698,-23.2736,9.182e-85,8
-21.688,-23.2636,9.182e-85,8
-21.678,-23.2536,9.182e-85,8
-21.668,-23.2436,9.182e-85,8
-21.658,-23.2336,9.182e-85,8
-21.648,-23.2236,9.182e-85,8
-21.638,-23.2136,9.182e-85,8
-21.628,-23.2036,9.182e-85,8
-21.618,-23.1936,9.182e-85,8
-21.608,-23.1836,9.182e-85,8
-21.598,-23.1736,9.182e-85,8
-21.588,-23.1636,9.182e-85,8
-21.578,-23.1536,9.182e-85,8
-21.568,-23.1436,9.182e-85,8
-21.558,-23.1336,9.182e-85,8
-21.548,-23.1236,9.182e-85,8
-21.538,-23.1136,9.182e-85,8
-21.528,-23.1036,9.182e-85,8
-21.518,-23.0936,9.182e-85,8
-21.508,-23.0836,9.182e-85,8
-21.498,-23.0736,9.182e-85,8
-21.488,-23.0636,9.182e-85,8
-21.478,-23.0536,9.182e-85,8
-21.468,-23.0436,9.182e-85,8
-21.458,-23.0336,9.182e-85,8
-21.448,-23.0236,9.182e-85,8
-21.438,-23.0136,9.182e-85,8
-21.428,-23.0036,9.182e-85,8
-21.418,-22.9936,9.182e-85,8
-21.408,-22.9836,9.182e-85,8
-21.398,-22.9736,9.182e-85,8
-21.388,-22.9636,9.182e-85,8
-21.378,-22.9536,9.182e-85,8
-21.368,-22.9436,9.182e-85,8
-21.358,-22.9336,9.182e-85,8
-21.348,-22.9236,9.182e-85,8
-21.338,-22.9136,9.182e-85,8
-21.328,-22.9036,9.182e-85,8
-21.318,-22.8936,9.182e-85,8
-21.308,-22.8836,9.182e-85,8
-21.298,-22.8736,9.182e-85,8
-21.288,-22.8636,9.182e-85,8
-21.278,-22.8536,9.182e-85,8
-21.268,-22.8436,9.182e-85,8
-21.258,-22.8336,9.182e-85,8
-21.248,-22.8236,9.182e-85,8
-21.238,-22.8136,9.182e-85,8
-21.228,-22.8036,9.182e-85,8
-21.218,-22.7936,9.182e-85,8
-21.208,-22.7836,9.182e-85,8
-21.198,-22.7736,9.182e-85,8
-21.188,-22.7636,9.182e-85,8
-21.178,-22.7536,9.182e-85,8
-21.168,-22.7436,9.182e-85,8
-21.158,-22.7336,9.182e-85,8
-21.148,-22.7236,9.182e-85,8
-21.138,-22.7136,9.182e-85,8
-21.128,-22.7036,9.182e-85,8
-21.118,-22.6936,9.182e-85,8
-21.108,-22.6836,9.182e-85,8
-21.098,-22.6736,9.182e-85,8
-21.088,-22.6636,9.182e-85,8
-21.078,-22.6536,9.182e-85,8
-21.068,-22.6436,9.182e-85,8
-21.058,-22.6336,9.182e-85,8
-21.048,-22.6236,9.182e-85,8
-21.038,-22.6136,9.182e-85,8
-21.028,-22.6036,9.182e-85,8
-21.018,-22.5936,9.182e-85,8
-21.008,-22.5836,9.182e-85,8
-20.998,-22.5736,9.182e-85,8
-20.988,-22.5636,9.182e-85,8
-20.978,-22.5536,9.182e-85,8
-20.968,-22.5436,9.182e-85,8
-20.958,-22.5336,9.182e-85,8
-20.948,-22.5236,9.182e-85,8
-20.938,-22.5136,9.182e-85,8
-20.928,-22.5036,9.182e-85,8
-20.918,-22.4936,9.182e-85,8
-20.908,-22.4836,9.182e-85,8
-20.898,-22.4736,9.182e-85,8
-20.888,-22.4636,9.182e-85,8
-20.878,-22.4536,9.182e-85,8
-20.868,-22.4436,9.182e-85,8
-20.858,-22.4336,9.182e-85,8
-20.848,-22.4236,9.182e-85,8
-20.838,-22.4136,9.182e-85,8
-20.828,-22.4036,9.182e-85,8
-20.818,-22.3936,9.182e-85,8
-20.808,-22.3836,9.182e-85,8
-20.798,-22.3736,9.182e-85,8
-20.788,-22.3636,9.182e-85,8
-20.778,-22.3536,9.182e-85,8
-20.768,-22.3436,9.182e-85,8
-20.758,-22.3336,9.182e-85,8
-20.748,-22.3236,9.182e-85,8
-20.738,-22.3136,9.182e-85,8
-20.728,-22.3036,9.182e-85,8
-20.718,-22.2936,9.182e-85,8
-20.708,-22.2836,9.182e-85,8
-20.698,-22.2736,9.182e-85,8
-20.688,-22.2636,9.182e-85,8
-20.678,-22.2536,9.182e-85,8
-20.668,-22.2436,9.182e-85,8
-20.658,-22.2336,9.182e-85,8
-20.648,-22.2236,9.182e-85,8
-20.638,-22.2136,9.182e-85,8
-20.628,-22.2036,9.182e-85,8
-20.618,-22.1936,9.182e-85,8
-20.608,-22.1836,9.182e-85,8
-20.598,-22.1736,9.182e-85,8
-20.588,-22.1636,9.182e-85,8
-20.578,-22.1536,9.182e-85,8
-20.568,-22.1436,9.182e-85,8
-20.558,-22.1336,9.182e-85,8
-20.548,-22.1236,9.182e-85,8
-20.538,-22.1136,9.182e-85,8
-20.528,-22.1036,9.182e-85,8
-20.518,-22.0936,9.182e-85,8
-20.508,-22.0836,9.182e-85,8
-20.498,-22.0736,9.182e-85,8
-20.488,-22.0636,9.182e-85,8
-20.478,-22.0536,9.182e-85,8
-20.468,-22.0436,9.182e-85,8
-20.458,-22.0336,9.182e-85,8
-20.448,-22.0236,9.182e-85,8
-20.438,-22.0136,9.182e-85,8
-20.428,-22.0036,9.182e-85,8
-20.418,-21.9936,9.182e-85,8
-20.408,-21.9836,9.182e-85,8
-20.398,-21.9736,9.182e-85,8
-20.388,-21.9636,9.182e-85,8
-20.378,-21.9536,9.182e-85,8
-20.368,-21.9436,9.182e-85,8
-20.358,-21.9336,9.182e-85,8
-20.348,-21.9236,9.182e-85,8
-20.338,-21.9136,9.182e-85,8
-20.328,-21.9036,9.182e-85,8
-20.318,-21.8936,9.182e-85,8
-20.308,-21.8836,9.182e-85,8
-20.298,-21.8736,9.182e-85,8
-20.288,-21.8636,9.182e-85,8
-20.278,-21.8536,9.182e-85,8
-20.268,-21.8436,9.182e-85,8
-20.258,-21.8336,9.182e-85,8
-20.248,-21.8236,9.182e-85,8
-20.238,-21.8136,9.182e-85,8
-20.228,-21.8036,9.182e-85,8
-20.218,-21.7936,9.182e-85,8
-20.208,-21.7836,9.182e-85,8
-20.198,-21.7736,9.182e-85,8
-20.188,-21.7636,9.182e-85,8
-20.178,-21.7536,9.182e-85,8
-20.168,-21.7436,9.182e-85,8
-20.158,-21.7336,9.182e-85,8
-20.148,-21.7236,9.182e-85,8
-20.138,-21.7136,9.182e-85,8
-20.128,-21.7036,9.182e-85,8
-20.118,-21.6936,9.182e-85,8
-20.108,-21.6836,9.182e-85,8
-20.098,-21.6736,9.182e-85,8
-20.088,-21.6636,9.182e-85,8
-20.078,-21.6536,9.182e-85,8
-20.068,-21.6436,9.182e-85,8
-20.058,-21.6336,9.182e-85,8
-20.048,-21.6236,9.182e-85,8
-20.038,-21.6136,9.182e-85,8
-20.028,-21.6036,9.182e-85,8
-20.018,-21.5936,9.182e-85,8
-20.008,-21.5836,9.182e-85,8
-19.998,-21.5736,9.182e-85,8
-19.988,-21.5636,9.182e-85,8
-19.978,-21.5536,9.182e-85,8
-19.968,-21.5436,9.182e-85,8
-19.958,-21.5336,9.182e-85,8
-19.948,-21.5236,9.182e-85,8
-19.938,-21.5136,9.182e-85,8
-19.928,-21.5036,9.182e-85,8
-19.918,-21.4936,9.182e-85,8
-19.908,-21.4836,9.182e-85,8
-19.898,-21.4736,9.182e-85,8
-19.888,-21.4636,9.182e-85,8
-19.878,-21.4536,9.182e-85,8
-19.868,-21.4436,9.182e-85,8
-19.858,-21.4336,9.182e-85,8
-19.848,-21.4236,9.182e-85,8
-19.838,-21.4136,9.182e-85,8
-19.828,-21.4036,9.182e-85,8
-19.818,-21.3936,9.182e-85,8
-19.808,-21.3836,9.182e-85,8
-19.798,-21.3736,9.182e-85,8
-19.788,-21.3636,9.182e-85,8
-19.778,-21.3536,9.182e-85,8
-19.768,-21.3436,9.182e-85,8
-19.758,-21.3336,9.182e-85,8
-19.748,-21.3236,9.182e-85,8
-19.738,-21.3136,9.182e-85,8
-19.728,-21.3036,9.182e-85,8
-19.718,-21.2936,9.182e-85,8
-19.708,-21.2836,9.182e-85,8
-19.698,-21.2736,9.182e-85,8
-19.688,-21.2636,9.182e-85,8
