# li2s_mp-1153 total DOS (QE dos.x, degauss 0.007 Ry). VBM 2.243 / CBM 5.681 / gap 3.438 eV from fixed-occ nscf eigenvalues. DO NOT read the gap off this curve (smearing underestimates ~0.3 eV).
E_eV,E_minus_VBM_eV,DOS_states_per_eV,integrated_DOS_states
-36.36,-38.6034,2.623e-85,4
-36.35,-38.5934,2.623e-85,4
-36.34,-38.5834,2.623e-85,4
-36.33,-38.5734,2.623e-85,4
-36.32,-38.5634,2.623e-85,4
-36.31,-38.5534,2.623e-85,4
-36.3,-38.5434,2.623e-85,4
-36.29,-38.5334,2.623e-85,4
-36.28,-38.5234,2.623e-85,4
-36.27,-38.5134,2.623e-85,4
-36.26,-38.5034,2.623e-85,4
-36.25,-38.4934,2.623e-85,4
-36.24,-38.4834,2.623e-85,4
-36.23,-38.4734,2.623e-85,4
-36.22,-38.4634,2.623e-85,4
-36.21,-38.4534,2.623e-85,4
-36.2,-38.4434,2.623e-85,4
-36.19,-38.4334,2.623e-85,4
-36.18,-38.4234,2.623e-85,4
-36.17,-38.4134,2.623e-85,4
-36.16,-38.4034,2.623e-85,4
-36.15,-38.3934,2.623e-85,4
-36.14,-38.3834,2.623e-85,4
-36.13,-38.3734,2.623e-85,4
-36.12,-38.3634,2.623e-85,4
-36.11,-38.3534,2.623e-85,4
-36.1,-38.3434,2.623e-85,4
-36.09,-38.3334,2.623e-85,4
-36.08,-38.3234,2.623e-85,4
-36.07,-38.3134,2.623e-85,4
-36.06,-38.3034,2.623e-85,4
-36.05,-38.2934,2.623e-85,4
-36.04,-38.2834,2.623e-85,4
-36.03,-38.2734,2.623e-85,4
-36.02,-38.2634,2.623e-85,4
-36.01,-38.2534,2.623e-85,4
-36,-38.2434,2.623e-85,4
-35.99,-38.2334,2.623e-85,4
-35.98,-38.2234,2.623e-85,4
-35.97,-38.2134,2.623e-85,4
-35.96,-38.2034,2.623e-85,4
-35.95,-38.1934,2.623e-85,4
-35.94,-38.1834,2.623e-85,4
-35.93,-38.1734,2.623e-85,4
-35.92,-38.1634,2.623e-85,4
-35.91,-38.1534,2.623e-85,4
-35.9,-38.1434,2.623e-85,4
-35.89,-38.1334,2.623e-85,4
-35.88,-38.1234,2.623e-85,4
-35.87,-38.1134,2.623e-85,4
-35.86,-38.1034,2.623e-85,4
-35.85,-38.0934,2.623e-85,4
-35.84,-38.0834,2.623e-85,4
-35.83,-38.0734,2.623e-85,4
-35.82,-38.0634,2.623e-85,4
-35.81,-38.0534,2.623e-85,4
-35.8,-38.0434,2.623e-85,4
-35.79,-38.0334,2.623e-85,4
-35.78,-38.0234,2.623e-85,4
-35.77,-38.0134,2.623e-85,4
-35.76,-38.0034,2.623e-85,4
-35.75,-37.9934,2.623e-85,4
-35.74,-37.9834,2.623e-85,4
-35.73,-37.9734,2.623e-85,4
-35.72,-37.9634,2.623e-85,4
-35.71,-37.9534,2.623e-85,4
-35.7,-37.9434,2.623e-85,4
-35.69,-37.9334,2.623e-85,4
-35.68,-37.9234,2.623e-85,4
-35.67,-37.9134,2.623e-85,4
-35.66,-37.9034,2.623e-85,4
-35.65,-37.8934,2.623e-85,4
-35.64,-37.8834,2.623e-85,4
-35.63,-37.8734,2.623e-85,4
-35.62,-37.8634,2.623e-85,4
-35.61,-37.8534,2.623e-85,4
-35.6,-37.8434,2.623e-85,4
-35.59,-37.8334,2.623e-85,4
-35.58,-37.8234,2.623e-85,4
-35.57,-37.8134,2.623e-85,4
-35.56,-37.8034,2.623e-85,4
