# nd2o3_mp-2763 total DOS (QE dos.x, degauss 0.007 Ry). VBM 13.816 / CBM 13.794 / gap -0.022 eV from fixed-occ nscf eigenvalues. DO NOT read the gap off this curve (smearing underestimates ~0.3 eV).
E_eV,E_minus_VBM_eV,DOS_states_per_eV,integrated_DOS_states
-19.748,-33.5639,6.394e-85,4
-19.738,-33.5539,6.394e-85,4
-19.728,-33.5439,6.394e-85,4
-19.718,-33.5339,6.394e-85,4
-19.708,-33.5239,6.394e-85,4
-19.698,-33.5139,6.394e-85,4
-19.688,-33.5039,6.394e-85,4
-19.678,-33.4939,6.394e-85,4
-19.668,-33.4839,6.394e-85,4
-19.658,-33.4739,6.394e-85,4
-19.648,-33.4639,6.394e-85,4
-19.638,-33.4539,6.394e-85,4
-19.628,-33.4439,6.394e-85,4
-19.618,-33.4339,6.394e-85,4
-19.608,-33.4239,6.394e-85,4
-19.598,-33.4139,6.394e-85,4
-19.588,-33.4039,6.394e-85,4
-19.578,-33.3939,6.394e-85,4
-19.568,-33.3839,6.394e-85,4
-19.558,-33.3739,6.394e-85,4
-19.548,-33.3639,6.394e-85,4
-19.538,-33.3539,6.394e-85,4
-19.528,-33.3439,6.394e-85,4
-19.518,-33.3339,6.394e-85,4
-19.508,-33.3239,6.394e-85,4
-19.498,-33.3139,6.394e-85,4
-19.488,-33.3039,6.394e-85,4
-19.478,-33.2939,6.394e-85,4
-19.468,-33.2839,6.394e-85,4
-19.458,-33.2739,6.394e-85,4
-19.448,-33.2639,6.394e-85,4
-19.438,-33.2539,6.394e-85,4
-19.428,-33.2439,6.394e-85,4
-19.418,-33.2339,6.394e-85,4
-19.408,-33.2239,6.394e-85,4
-19.398,-33.2139,6.394e-85,4
-19.388,-33.2039,6.394e-85,4
-19.378,-33.1939,6.394e-85,4
-19.368,-33.1839,6.394e-85,4
-19.358,-33.1739,6.394e-85,4
-19.348,-33.1639,6.394e-85,4
-19.338,-33.1539,6.394e-85,4
-19.328,-33.1439,6.394e-85,4
-19.318,-33.1339,6.394e-85,4
-19.308,-33.1239,6.394e-85,4
-19.298,-33.1139,6.394e-85,4
-19.288,-33.1039,6.394e-85,4
-19.278,-33.0939,6.394e-85,4
-19.268,-33.0839,6.394e-85,4
-19.258,-33.0739,6.394e-85,4
-19.248,-33.0639,6.394e-85,4
-19.238,-33.0539,6.394e-85,4
-19.228,-33.0439,6.394e-85,4
-19.218,-33.0339,6.394e-85,4
-19.208,-33.0239,6.394e-85,4
-19.198,-33.0139,6.394e-85,4
-19.188,-33.0039,6.394e-85,4
-19.178,-32.9939,6.394e-85,4
-19.168,-32.9839,6.394e-85,4
-19.158,-32.9739,6.394e-85,4
-19.148,-32.9639,6.394e-85,4
-19.138,-32.9539,6.394e-85,4
-19.128,-32.9439,6.394e-85,4
-19.118,-32.9339,6.394e-85,4
-19.108,-32.9239,6.394e-85,4
-19.098,-32.9139,6.394e-85,4
-19.088,-32.9039,6.394e-85,4
-19.078,-32.8939,6.394e-85,4
-19.068,-32.8839,6.394e-85,4
-19.058,-32.8739,6.394e-85,4
-19.048,-32.8639,6.394e-85,4
-19.038,-32.8539,6.394e-85,4
-19.028,-32.8439,6.394e-85,4
-19.018,-32.8339,6.394e-85,4
-19.008,-32.8239,6.394e-85,4
-18.998,-32.8139,6.394e-85,4
-18.988,-32.8039,6.394e-85,4
-18.978,-32.7939,6.394e-85,4
-18.968,-32.7839,6.394e-85,4
-18.958,-32.7739,6.394e-85,4
-18.948,-32.7639,6.394e-85,4
-18.938,-32.7539,6.394e-85,4
-18.928,-32.7439,6.394e-85,4
-18.918,-32.7339,6.394e-85,4
-18.908,-32.7239,6.394e-85,4
-18.898,-32.7139,6.394e-85,4
-18.888,-32.7039,6.394e-85,4
-18.878,-32.6939,6.394e-85,4
-18.868,-32.6839,6.394e-85,4
-18.858,-32.6739,6.394e-85,4
-18.848,-32.6639,6.394e-85,4
-18.838,-32.6539,6.394e-85,4
-18.828,-32.6439,6.394e-85,4
-18.818,-32.6339,6.394e-85,4
-18.808,-32.6239,6.394e-85,4
-18.798,-32.6139,6.394e-85,4
-18.788,-32.6039,6.394e-85,4
-18.778,-32.5939,6.394e-85,4
-18.768,-32.5839,6.394e-85,4
-18.758,-32.5739,6.394e-85,4
-18.748,-32.5639,6.394e-85,4
-18.738,-32.5539,6.394e-85,4
-18.728,-32.5439,6.394e-85,4
-18.718,-32.5339,6.394e-85,4
-18.708,-32.5239,6.394e-85,4
-18.698,-32.5139,6.394e-85,4
-18.688,-32.5039,6.394e-85,4
-18.678,-32.4939,6.394e-85,4
-18.668,-32.4839,6.394e-85,4
-18.658,-32.4739,6.394e-85,4
-18.648,-32.4639,6.394e-85,4
-18.638,-32.4539,6.394e-85,4
-18.628,-32.4439,6.394e-85,4
-18.618,-32.4339,6.394e-85,4
-18.608,-32.4239,6.394e-85,4
-18.598,-32.4139,6.394e-85,4
-18.588,-32.4039,6.394e-85,4
-18.578,-32.3939,6.394e-85,4
-18.568,-32.3839,6.394e-85,4
-18.558,-32.3739,6.394e-85,4
-18.548,-32.3639,6.394e-85,4
-18.538,-32.3539,6.394e-85,4
-18.528,-32.3439,6.394e-85,4
-18.518,-32.3339,6.394e-85,4
-18.508,-32.3239,6.394e-85,4
-18.498,-32.3139,6.394e-85,4
-18.488,-32.3039,6.394e-85,4
-18.478,-32.2939,6.394e-85,4
-18.468,-32.2839,6.394e-85,4
-18.458,-32.2739,6.394e-85,4
-18.448,-32.2639,6.394e-85,4
-18.438,-32.2539,6.394e-85,4
-18.428,-32.2439,6.394e-85,4
-18.418,-32.2339,6.394e-85,4
-18.408,-32.2239,6.394e-85,4
-18.398,-32.2139,6.394e-85,4
-18.388,-32.2039,6.394e-85,4
-18.378,-32.1939,6.394e-85,4
-18.368,-32.1839,6.394e-85,4
-18.358,-32.1739,6.394e-85,4
-18.348,-32.1639,6.394e-85,4
-18.338,-32.1539,6.394e-85,4
-18.328,-32.1439,6.394e-85,4
-18.318,-32.1339,6.394e-85,4
-18.308,-32.1239,6.394e-85,4
-18.298,-32.1139,6.394e-85,4
-18.288,-32.1039,6.394e-85,4
-18.278,-32.0939,6.394e-85,4
-18.268,-32.0839,6.394e-85,4
-18.258,-32.0739,6.394e-85,4
-18.248,-32.0639,6.394e-85,4
-18.238,-32.0539,6.394e-85,4
-18.228,-32.0439,6.394e-85,4
-18.218,-32.0339,6.394e-85,4
-18.208,-32.0239,6.394e-85,4
-18.198,-32.0139,6.394e-85,4
-18.188,-32.0039,6.394e-85,4
-18.178,-31.9939,6.394e-85,4
-18.168,-31.9839,6.394e-85,4
-18.158,-31.9739,6.394e-85,4
-18.148,-31.9639,6.394e-85,4
-18.138,-31.9539,6.394e-85,4
-18.128,-31.9439,6.394e-85,4
-18.118,-31.9339,6.394e-85,4
-18.108,-31.9239,6.394e-85,4
-18.098,-31.9139,6.394e-85,4
-18.088,-31.9039,6.394e-85,4
-18.078,-31.8939,6.394e-85,4
-18.068,-31.8839,6.394e-85,4
-18.058,-31.8739,6.394e-85,4
-18.048,-31.8639,6.394e-85,4
-18.038,-31.8539,6.394e-85,4
-18.028,-31.8439,6.394e-85,4
-18.018,-31.8339,6.394e-85,4
-18.008,-31.8239,6.394e-85,4
-17.998,-31.8139,6.394e-85,4
-17.988,-31.8039,6.394e-85,4
-17.978,-31.7939,6.394e-85,4
-17.968,-31.7839,6.394e-85,4
-17.958,-31.7739,6.394e-85,4
-17.948,-31.7639,6.394e-85,4
-17.938,-31.7539,6.394e-85,4
-17.928,-31.7439,6.394e-85,4
-17.918,-31.7339,6.394e-85,4
-17.908,-31.7239,6.394e-85,4
-17.898,-31.7139,6.394e-85,4
-17.888,-31.7039,6.394e-85,4
-17.878,-31.6939,6.394e-85,4
-17.868,-31.6839,6.394e-85,4
-17.858,-31.6739,6.394e-85,4
-17.848,-31.6639,6.394e-85,4
-17.838,-31.6539,6.394e-85,4
-17.828,-31.6439,6.394e-85,4
-17.818,-31.6339,6.394e-85,4
-17.808,-31.6239,6.394e-85,4
-17.798,-31.6139,6.394e-85,4
-17.788,-31.6039,6.394e-85,4
-17.778,-31.5939,6.394e-85,4
-17.768,-31.5839,6.394e-85,4
-17.758,-31.5739,6.394e-85,4
-17.748,-31.5639,6.394e-85,4
-17.738,-31.5539,6.394e-85,4
-17.728,-31.5439,6.394e-85,4
-17.718,-31.5339,6.394e-85,4
-17.708,-31.5239,6.394e-85,4
-17.698,-31.5139,6.394e-85,4
-17.688,-31.5039,6.394e-85,4
-17.678,-31.4939,6.394e-85,4
-17.668,-31.4839,6.394e-85,4
-17.658,-31.4739,6.394e-85,4
-17.648,-31.4639,6.394e-85,4
-17.638,-31.4539,6.394e-85,4
-17.628,-31.4439,6.394e-85,4
-17.618,-31.4339,6.394e-85,4
-17.608,-31.4239,6.394e-85,4
-17.598,-31.4139,6.394e-85,4
-17.588,-31.4039,6.394e-85,4
-17.578,-31.3939,6.394e-85,4
-17.568,-31.3839,6.394e-85,4
-17.558,-31.3739,6.394e-85,4
-17.548,-31.3639,6.394e-85,4
-17.538,-31.3539,6.394e-85,4
-17.528,-31.3439,6.394e-85,4
-17.518,-31.3339,6.394e-85,4
-17.508,-31.3239,6.394e-85,4
-17.498,-31.3139,6.394e-85,4
-17.488,-31.3039,6.394e-85,4
-17.478,-31.2939,6.394e-85,4
-17.468,-31.2839,6.394e-85,4
-17.458,-31.2739,6.394e-85,4
-17.448,-31.2639,6.394e-85,4
-17.438,-31.2539,6.394e-85,4
-17.428,-31.2439,6.394e-85,4
-17.418,-31.2339,6.394e-85,4
-17.408,-31.2239,6.394e-85,4
-17.398,-31.2139,6.394e-85,4
-17.388,-31.2039,6.394e-85,4
-17.378,-31.1939,6.394e-85,4
-17.368,-31.1839,6.394e-85,4
-17.358,-31.1739,6.394e-85,4
-17.348,-31.1639,6.394e-85,4
-17.338,-31.1539,6.394e-85,4
-17.328,-31.1439,6.394e-85,4
-17.318,-31.1339,6.394e-85,4
-17.308,-31.1239,6.394e-85,4
-17.298,-31.1139,6.394e-85,4
-17.288,-31.1039,6.394e-85,4
-17.278,-31.0939,6.394e-85,4
-17.268,-31.0839,6.394e-85,4
-17.258,-31.0739,6.394e-85,4
-17.248,-31.0639,6.394e-85,4
-17.238,-31.0539,6.394e-85,4
-17.228,-31.0439,6.394e-85,4
-17.218,-31.0339,6.394e-85,4
-17.208,-31.0239,6.394e-85,4
-17.198,-31.0139,6.394e-85,4
-17.188,-31.0039,6.394e-85,4
-17.178,-30.9939,6.394e-85,4
-17.168,-30.9839,6.394e-85,4
-17.158,-30.9739,6.394e-85,4
-17.148,-30.9639,6.394e-85,4
-17.138,-30.9539,6.394e-85,4
-17.128,-30.9439,6.394e-85,4
-17.118,-30.9339,6.394e-85,4
-17.108,-30.9239,6.394e-85,4
-17.098,-30.9139,6.394e-85,4
-17.088,-30.9039,6.394e-85,4
-17.078,-30.8939,6.394e-85,4
-17.068,-30.8839,6.394e-85,4
-17.058,-30.8739,6.394e-85,4
-17.048,-30.8639,6.394e-85,4
-17.038,-30.8539,6.394e-85,4
-17.028,-30.8439,6.394e-85,4
-17.018,-30.8339,6.394e-85,4
-17.008,-30.8239,6.394e-85,4
-16.998,-30.8139,6.394e-85,4
-16.988,-30.8039,6.394e-85,4
-16.978,-30.7939,6.394e-85,4
-16.968,-30.7839,6.394e-85,4
-16.958,-30.7739,6.394e-85,4
-16.948,-30.7639,6.394e-85,4
-16.938,-30.7539,6.394e-85,4
-16.928,-30.7439,6.394e-85,4
-16.918,-30.7339,6.394e-85,4
-16.908,-30.7239,6.394e-85,4
-16.898,-30.7139,6.394e-85,4
-16.888,-30.7039,6.394e-85,4
-16.878,-30.6939,6.394e-85,4
-16.868,-30.6839,6.394e-85,4
-16.858,-30.6739,6.394e-85,4
-16.848,-30.6639,6.394e-85,4
-16.838,-30.6539,6.394e-85,4
-16.828,-30.6439,6.394e-85,4
-16.818,-30.6339,6.394e-85,4
-16.808,-30.6239,6.394e-85,4
-16.798,-30.6139,6.394e-85,4
-16.788,-30.6039,6.394e-85,4
-16.778,-30.5939,6.394e-85,4
-16.768,-30.5839,6.394e-85,4
-16.758,-30.5739,6.394e-85,4
-16.748,-30.5639,6.394e-85,4
