# li3po4g_mp-2878 total DOS (QE dos.x, degauss 0.007 Ry). VBM 2.757 / CBM 8.578 / gap 5.821 eV from fixed-occ nscf eigenvalues. DO NOT read the gap off this curve (smearing underestimates ~0.3 eV).
E_eV,E_minus_VBM_eV,DOS_states_per_eV,integrated_DOS_states
-39.067,-41.8238,0.003164,24
-39.057,-41.8138,0.001596,24
-39.047,-41.8038,0.0007881,24
-39.037,-41.7938,0.0003806,24
-39.027,-41.7838,0.0001798,24
-39.017,-41.7738,8.308e-05,24
-39.007,-41.7638,3.756e-05,24
-38.997,-41.7538,1.661e-05,24
-38.987,-41.7438,7.187e-06,24
-38.977,-41.7338,3.042e-06,24
-38.967,-41.7238,1.259e-06,24
-38.957,-41.7138,5.102e-07,24
-38.947,-41.7038,2.021e-07,24
-38.937,-41.6938,7.836e-08,24
-38.927,-41.6838,2.971e-08,24
-38.917,-41.6738,1.102e-08,24
-38.907,-41.6638,4e-09,24
-38.897,-41.6538,1.42e-09,24
-38.887,-41.6438,4.932e-10,24
-38.877,-41.6338,1.675e-10,24
-38.867,-41.6238,5.568e-11,24
-38.857,-41.6138,1.81e-11,24
-38.847,-41.6038,5.758e-12,24
-38.837,-41.5938,1.792e-12,24
-38.827,-41.5838,5.454e-13,24
-38.817,-41.5738,1.624e-13,24
-38.807,-41.5638,4.73e-14,24
-38.797,-41.5538,1.348e-14,24
-38.787,-41.5438,3.758e-15,24
-38.777,-41.5338,1.025e-15,24
-38.767,-41.5238,2.734e-16,24
-38.757,-41.5138,7.134e-17,24
-38.747,-41.5038,1.821e-17,24
-38.737,-41.4938,4.549e-18,24
-38.727,-41.4838,1.111e-18,24
-38.717,-41.4738,2.656e-19,24
-38.707,-41.4638,6.21e-20,24
-38.697,-41.4538,1.421e-20,24
-38.687,-41.4438,3.178e-21,24
-38.677,-41.4338,6.957e-22,24
-38.667,-41.4238,1.49e-22,24
-38.657,-41.4138,3.121e-23,24
-38.647,-41.4038,6.395e-24,24
-38.637,-41.3938,1.282e-24,24
-38.627,-41.3838,2.514e-25,24
-38.617,-41.3738,4.823e-26,24
-38.607,-41.3638,9.051e-27,24
-38.597,-41.3538,1.662e-27,24
-38.587,-41.3438,2.984e-28,24
-38.577,-41.3338,5.243e-29,24
-38.567,-41.3238,9.011e-30,24
-38.557,-41.3138,1.515e-30,24
-38.547,-41.3038,2.492e-31,24
-38.537,-41.2938,4.009e-32,24
-38.527,-41.2838,6.311e-33,24
-38.517,-41.2738,9.717e-34,24
-38.507,-41.2638,1.464e-34,24
-38.497,-41.2538,2.157e-35,24
-38.487,-41.2438,3.109e-36,24
-38.477,-41.2338,4.384e-37,24
-38.467,-41.2238,6.047e-38,24
-38.457,-41.2138,8.16e-39,24
-38.447,-41.2038,1.077e-39,24
-38.437,-41.1938,1.391e-40,24
-38.427,-41.1838,1.757e-41,24
-38.417,-41.1738,2.172e-42,24
-38.407,-41.1638,2.626e-43,24
-38.397,-41.1538,3.105e-44,24
-38.387,-41.1438,3.593e-45,24
-38.377,-41.1338,4.066e-46,24
-38.367,-41.1238,4.502e-47,24
-38.357,-41.1138,4.876e-48,24
-38.347,-41.1038,5.166e-49,24
-38.337,-41.0938,5.354e-50,24
-38.327,-41.0838,5.429e-51,24
-38.317,-41.0738,5.384e-52,24
-38.307,-41.0638,5.224e-53,24
-38.297,-41.0538,4.959e-54,24
-38.287,-41.0438,4.604e-55,24
-38.277,-41.0338,4.182e-56,24
-38.267,-41.0238,3.716e-57,24
-38.257,-41.0138,3.23e-58,24
-38.247,-41.0038,2.747e-59,24
-38.237,-40.9938,2.285e-60,24
-38.227,-40.9838,1.859e-61,24
-38.217,-40.9738,1.48e-62,24
-38.207,-40.9638,1.153e-63,24
-38.197,-40.9538,8.78e-65,24
-38.187,-40.9438,6.542e-66,24
-38.177,-40.9338,4.769e-67,24
-38.167,-40.9238,3.401e-68,24
-38.157,-40.9138,2.373e-69,24
-38.147,-40.9038,1.619e-70,24
-38.137,-40.8938,1.081e-71,24
-38.127,-40.8838,7.059e-73,24
-38.117,-40.8738,4.509e-74,24
-38.107,-40.8638,2.818e-75,24
-38.097,-40.8538,1.723e-76,24
-38.087,-40.8438,1.03e-77,24
-38.077,-40.8338,6.028e-79,24
-38.067,-40.8238,3.45e-80,24
-38.057,-40.8138,1.933e-81,24
-38.047,-40.8038,1.074e-82,24
-38.037,-40.7938,7.339e-84,24
-38.027,-40.7838,1.999e-84,24
-38.017,-40.7738,1.804e-84,24
-38.007,-40.7638,1.804e-84,24
-37.997,-40.7538,1.804e-84,24
-37.987,-40.7438,1.804e-84,24
-37.977,-40.7338,1.804e-84,24
-37.967,-40.7238,1.804e-84,24
-37.957,-40.7138,1.804e-84,24
-37.947,-40.7038,1.804e-84,24
-37.937,-40.6938,1.804e-84,24
-37.927,-40.6838,1.804e-84,24
-37.917,-40.6738,1.804e-84,24
-37.907,-40.6638,1.804e-84,24
-37.897,-40.6538,1.804e-84,24
-37.887,-40.6438,1.804e-84,24
-37.877,-40.6338,1.804e-84,24
-37.867,-40.6238,1.804e-84,24
-37.857,-40.6138,1.804e-84,24
-37.847,-40.6038,1.804e-84,24
-37.837,-40.5938,1.804e-84,24
-37.827,-40.5838,1.804e-84,24
-37.817,-40.5738,1.804e-84,24
-37.807,-40.5638,1.804e-84,24
-37.797,-40.5538,1.804e-84,24
-37.787,-40.5438,1.804e-84,24
-37.777,-40.5338,1.804e-84,24
-37.767,-40.5238,1.804e-84,24
-37.757,-40.5138,1.804e-84,24
-37.747,-40.5038,1.804e-84,24
-37.737,-40.4938,1.804e-84,24
-37.727,-40.4838,1.804e-84,24
-37.717,-40.4738,1.804e-84,24
-37.707,-40.4638,1.804e-84,24
-37.697,-40.4538,1.804e-84,24
-37.687,-40.4438,1.804e-84,24
-37.677,-40.4338,1.804e-84,24
-37.667,-40.4238,1.804e-84,24
-37.657,-40.4138,1.804e-84,24
-37.647,-40.4038,1.804e-84,24
-37.637,-40.3938,1.804e-84,24
-37.627,-40.3838,1.804e-84,24
-37.617,-40.3738,1.804e-84,24
-37.607,-40.3638,1.804e-84,24
-37.597,-40.3538,1.804e-84,24
-37.587,-40.3438,1.804e-84,24
-37.577,-40.3338,1.804e-84,24
-37.567,-40.3238,1.804e-84,24
-37.557,-40.3138,1.804e-84,24
-37.547,-40.3038,1.804e-84,24
-37.537,-40.2938,1.804e-84,24
-37.527,-40.2838,1.804e-84,24
-37.517,-40.2738,1.804e-84,24
-37.507,-40.2638,1.804e-84,24
-37.497,-40.2538,1.804e-84,24
-37.487,-40.2438,1.804e-84,24
-37.477,-40.2338,1.804e-84,24
-37.467,-40.2238,1.804e-84,24
-37.457,-40.2138,1.804e-84,24
-37.447,-40.2038,1.804e-84,24
-37.437,-40.1938,1.804e-84,24
-37.427,-40.1838,1.804e-84,24
-37.417,-40.1738,1.804e-84,24
-37.407,-40.1638,1.804e-84,24
-37.397,-40.1538,1.804e-84,24
-37.387,-40.1438,1.804e-84,24
-37.377,-40.1338,1.804e-84,24
-37.367,-40.1238,1.804e-84,24
-37.357,-40.1138,1.804e-84,24
-37.347,-40.1038,1.804e-84,24
-37.337,-40.0938,1.804e-84,24
-37.327,-40.0838,1.804e-84,24
-37.317,-40.0738,1.804e-84,24
-37.307,-40.0638,1.804e-84,24
-37.297,-40.0538,1.804e-84,24
-37.287,-40.0438,1.804e-84,24
-37.277,-40.0338,1.804e-84,24
-37.267,-40.0238,1.804e-84,24
-37.257,-40.0138,1.804e-84,24
-37.247,-40.0038,1.804e-84,24
-37.237,-39.9938,1.804e-84,24
-37.227,-39.9838,1.804e-84,24
-37.217,-39.9738,1.804e-84,24
-37.207,-39.9638,1.804e-84,24
-37.197,-39.9538,1.804e-84,24
-37.187,-39.9438,1.804e-84,24
-37.177,-39.9338,1.804e-84,24
-37.167,-39.9238,1.804e-84,24
-37.157,-39.9138,1.804e-84,24
-37.147,-39.9038,1.804e-84,24
-37.137,-39.8938,1.804e-84,24
-37.127,-39.8838,1.804e-84,24
-37.117,-39.8738,1.804e-84,24
-37.107,-39.8638,1.804e-84,24
-37.097,-39.8538,1.804e-84,24
-37.087,-39.8438,1.804e-84,24
-37.077,-39.8338,1.804e-84,24
-37.067,-39.8238,1.804e-84,24
-37.057,-39.8138,1.804e-84,24
-37.047,-39.8038,1.804e-84,24
-37.037,-39.7938,1.804e-84,24
-37.027,-39.7838,1.804e-84,24
-37.017,-39.7738,1.804e-84,24
-37.007,-39.7638,1.804e-84,24
-36.997,-39.7538,1.804e-84,24
-36.987,-39.7438,1.804e-84,24
-36.977,-39.7338,1.804e-84,24
-36.967,-39.7238,1.804e-84,24
-36.957,-39.7138,1.804e-84,24
-36.947,-39.7038,1.804e-84,24
-36.937,-39.6938,1.804e-84,24
-36.927,-39.6838,1.804e-84,24
-36.917,-39.6738,1.804e-84,24
-36.907,-39.6638,1.804e-84,24
-36.897,-39.6538,1.804e-84,24
-36.887,-39.6438,1.804e-84,24
-36.877,-39.6338,1.804e-84,24
-36.867,-39.6238,1.804e-84,24
-36.857,-39.6138,1.804e-84,24
-36.847,-39.6038,1.804e-84,24
-36.837,-39.5938,1.804e-84,24
-36.827,-39.5838,1.804e-84,24
-36.817,-39.5738,1.804e-84,24
-36.807,-39.5638,1.804e-84,24
-36.797,-39.5538,1.804e-84,24
-36.787,-39.5438,1.804e-84,24
-36.777,-39.5338,1.804e-84,24
-36.767,-39.5238,1.804e-84,24
-36.757,-39.5138,1.804e-84,24
-36.747,-39.5038,1.804e-84,24
-36.737,-39.4938,1.804e-84,24
-36.727,-39.4838,1.804e-84,24
-36.717,-39.4738,1.804e-84,24
-36.707,-39.4638,1.804e-84,24
-36.697,-39.4538,1.804e-84,24
-36.687,-39.4438,1.804e-84,24
-36.677,-39.4338,1.804e-84,24
-36.667,-39.4238,1.804e-84,24
-36.657,-39.4138,1.804e-84,24
-36.647,-39.4038,1.804e-84,24
-36.637,-39.3938,1.804e-84,24
-36.627,-39.3838,1.804e-84,24
-36.617,-39.3738,1.804e-84,24
-36.607,-39.3638,1.804e-84,24
-36.597,-39.3538,1.804e-84,24
-36.587,-39.3438,1.804e-84,24
-36.577,-39.3338,1.804e-84,24
-36.567,-39.3238,1.804e-84,24
-36.557,-39.3138,1.804e-84,24
-36.547,-39.3038,1.804e-84,24
-36.537,-39.2938,1.804e-84,24
-36.527,-39.2838,1.804e-84,24
-36.517,-39.2738,1.804e-84,24
-36.507,-39.2638,1.804e-84,24
-36.497,-39.2538,1.804e-84,24
-36.487,-39.2438,1.804e-84,24
-36.477,-39.2338,1.804e-84,24
-36.467,-39.2238,1.804e-84,24
-36.457,-39.2138,1.804e-84,24
-36.447,-39.2038,1.804e-84,24
-36.437,-39.1938,1.804e-84,24
-36.427,-39.1838,1.804e-84,24
-36.417,-39.1738,1.804e-84,24
-36.407,-39.1638,1.804e-84,24
-36.397,-39.1538,1.804e-84,24
-36.387,-39.1438,1.804e-84,24
-36.377,-39.1338,1.804e-84,24
-36.367,-39.1238,1.804e-84,24
-36.357,-39.1138,1.804e-84,24
-36.347,-39.1038,1.804e-84,24
-36.337,-39.0938,1.804e-84,24
-36.327,-39.0838,1.804e-84,24
-36.317,-39.0738,1.804e-84,24
-36.307,-39.0638,1.804e-84,24
-36.297,-39.0538,1.804e-84,24
-36.287,-39.0438,1.804e-84,24
-36.277,-39.0338,1.804e-84,24
-36.267,-39.0238,1.804e-84,24
-36.257,-39.0138,1.804e-84,24
-36.247,-39.0038,1.804e-84,24
-36.237,-38.9938,1.804e-84,24
-36.227,-38.9838,1.804e-84,24
-36.217,-38.9738,1.804e-84,24
-36.207,-38.9638,1.804e-84,24
-36.197,-38.9538,1.804e-84,24
-36.187,-38.9438,1.804e-84,24
-36.177,-38.9338,1.804e-84,24
-36.167,-38.9238,1.804e-84,24
-36.157,-38.9138,1.804e-84,24
-36.147,-38.9038,1.804e-84,24
-36.137,-38.8938,1.804e-84,24
-36.127,-38.8838,1.804e-84,24
-36.117,-38.8738,1.804e-84,24
-36.107,-38.8638,1.804e-84,24
-36.097,-38.8538,1.804e-84,24
-36.087,-38.8438,1.804e-84,24
-36.077,-38.8338,1.804e-84,24
-36.067,-38.8238,1.804e-84,24
-36.057,-38.8138,1.804e-84,24
-36.047,-38.8038,1.804e-84,24
-36.037,-38.7938,1.804e-84,24
-36.027,-38.7838,1.804e-84,24
-36.017,-38.7738,1.804e-84,24
-36.007,-38.7638,1.804e-84,24
-35.997,-38.7538,1.804e-84,24
-35.987,-38.7438,1.804e-84,24
-35.977,-38.7338,1.804e-84,24
-35.967,-38.7238,1.804e-84,24
-35.957,-38.7138,1.804e-84,24
-35.947,-38.7038,1.804e-84,24
-35.937,-38.6938,1.804e-84,24
-35.927,-38.6838,1.804e-84,24
-35.917,-38.6738,1.804e-84,24
-35.907,-38.6638,1.804e-84,24
-35.897,-38.6538,1.804e-84,24
-35.887,-38.6438,1.804e-84,24
-35.877,-38.6338,1.804e-84,24
-35.867,-38.6238,1.804e-84,24
-35.857,-38.6138,1.804e-84,24
-35.847,-38.6038,1.804e-84,24
-35.837,-38.5938,1.804e-84,24
-35.827,-38.5838,1.804e-84,24
-35.817,-38.5738,1.804e-84,24
-35.807,-38.5638,1.804e-84,24
-35.797,-38.5538,1.804e-84,24
-35.787,-38.5438,1.804e-84,24
-35.777,-38.5338,1.804e-84,24
-35.767,-38.5238,1.804e-84,24
-35.757,-38.5138,1.804e-84,24
-35.747,-38.5038,1.804e-84,24
-35.737,-38.4938,1.804e-84,24
-35.727,-38.4838,1.804e-84,24
-35.717,-38.4738,1.804e-84,24
-35.707,-38.4638,1.804e-84,24
-35.697,-38.4538,1.804e-84,24
-35.687,-38.4438,1.804e-84,24
-35.677,-38.4338,1.804e-84,24
-35.667,-38.4238,1.804e-84,24
-35.657,-38.4138,1.804e-84,24
-35.647,-38.4038,1.804e-84,24
-35.637,-38.3938,1.804e-84,24
-35.627,-38.3838,1.804e-84,24
-35.617,-38.3738,1.804e-84,24
-35.607,-38.3638,1.804e-84,24
-35.597,-38.3538,1.804e-84,24
-35.587,-38.3438,1.804e-84,24
-35.577,-38.3338,1.804e-84,24
-35.567,-38.3238,1.804e-84,24
-35.557,-38.3138,1.804e-84,24
-35.547,-38.3038,1.804e-84,24
-35.537,-38.2938,1.804e-84,24
-35.527,-38.2838,1.804e-84,24
-35.517,-38.2738,1.804e-84,24
-35.507,-38.2638,1.804e-84,24
-35.497,-38.2538,1.804e-84,24
-35.487,-38.2438,1.804e-84,24
-35.477,-38.2338,1.804e-84,24
-35.467,-38.2238,1.804e-84,24
-35.457,-38.2138,1.804e-84,24
-35.447,-38.2038,1.804e-84,24
-35.437,-38.1938,1.804e-84,24
-35.427,-38.1838,1.804e-84,24
-35.417,-38.1738,1.804e-84,24
-35.407,-38.1638,1.804e-84,24
-35.397,-38.1538,1.804e-84,24
-35.387,-38.1438,1.804e-84,24
-35.377,-38.1338,1.804e-84,24
-35.367,-38.1238,1.804e-84,24
-35.357,-38.1138,1.804e-84,24
-35.347,-38.1038,1.804e-84,24
-35.337,-38.0938,1.804e-84,24
-35.327,-38.0838,1.804e-84,24
-35.317,-38.0738,1.804e-84,24
-35.307,-38.0638,1.804e-84,24
-35.297,-38.0538,1.804e-84,24
-35.287,-38.0438,1.804e-84,24
-35.277,-38.0338,1.804e-84,24
-35.267,-38.0238,1.804e-84,24
-35.257,-38.0138,1.804e-84,24
-35.247,-38.0038,1.804e-84,24
-35.237,-37.9938,1.804e-84,24
-35.227,-37.9838,1.804e-84,24
-35.217,-37.9738,1.804e-84,24
-35.207,-37.9638,1.804e-84,24
-35.197,-37.9538,1.804e-84,24
-35.187,-37.9438,1.804e-84,24
-35.177,-37.9338,1.804e-84,24
-35.167,-37.9238,1.804e-84,24
-35.157,-37.9138,1.804e-84,24
-35.147,-37.9038,1.804e-84,24
-35.137,-37.8938,1.804e-84,24
-35.127,-37.8838,1.804e-84,24
-35.117,-37.8738,1.804e-84,24
-35.107,-37.8638,1.804e-84,24
-35.097,-37.8538,1.804e-84,24
-35.087,-37.8438,1.804e-84,24
-35.077,-37.8338,1.804e-84,24
-35.067,-37.8238,1.804e-84,24
-35.057,-37.8138,1.804e-84,24
-35.047,-37.8038,1.804e-84,24
-35.037,-37.7938,1.804e-84,24
-35.027,-37.7838,1.804e-84,24
-35.017,-37.7738,1.804e-84,24
-35.007,-37.7638,1.804e-84,24
-34.997,-37.7538,1.804e-84,24
-34.987,-37.7438,1.804e-84,24
-34.977,-37.7338,1.804e-84,24
-34.967,-37.7238,1.804e-84,24
-34.957,-37.7138,1.804e-84,24
-34.947,-37.7038,1.804e-84,24
-34.937,-37.6938,1.804e-84,24
-34.927,-37.6838,1.804e-84,24
-34.917,-37.6738,1.804e-84,24
-34.907,-37.6638,1.804e-84,24
-34.897,-37.6538,1.804e-84,24
-34.887,-37.6438,1.804e-84,24
-34.877,-37.6338,1.804e-84,24
-34.867,-37.6238,1.804e-84,24
-34.857,-37.6138,1.804e-84,24
-34.847,-37.6038,1.804e-84,24
-34.837,-37.5938,1.804e-84,24
-34.827,-37.5838,1.804e-84,24
-34.817,-37.5738,1.804e-84,24
-34.807,-37.5638,1.804e-84,24
-34.797,-37.5538,1.804e-84,24
-34.787,-37.5438,1.804e-84,24
-34.777,-37.5338,1.804e-84,24
-34.767,-37.5238,1.804e-84,24
-34.757,-37.5138,1.804e-84,24
-34.747,-37.5038,1.804e-84,24
-34.737,-37.4938,1.804e-84,24
-34.727,-37.4838,1.804e-84,24
-34.717,-37.4738,1.804e-84,24
-34.707,-37.4638,1.804e-84,24
-34.697,-37.4538,1.804e-84,24
-34.687,-37.4438,1.804e-84,24
-34.677,-37.4338,1.804e-84,24
-34.667,-37.4238,1.804e-84,24
-34.657,-37.4138,1.804e-84,24
-34.647,-37.4038,1.804e-84,24
-34.637,-37.3938,1.804e-84,24
-34.627,-37.3838,1.804e-84,24
-34.617,-37.3738,1.804e-84,24
-34.607,-37.3638,1.804e-84,24
-34.597,-37.3538,1.804e-84,24
-34.587,-37.3438,1.804e-84,24
-34.577,-37.3338,1.804e-84,24
-34.567,-37.3238,1.804e-84,24
-34.557,-37.3138,1.804e-84,24
-34.547,-37.3038,1.804e-84,24
-34.537,-37.2938,1.804e-84,24
-34.527,-37.2838,1.804e-84,24
-34.517,-37.2738,1.804e-84,24
-34.507,-37.2638,1.804e-84,24
-34.497,-37.2538,1.804e-84,24
-34.487,-37.2438,1.804e-84,24
-34.477,-37.2338,1.804e-84,24
-34.467,-37.2238,1.804e-84,24
-34.457,-37.2138,1.804e-84,24
-34.447,-37.2038,1.804e-84,24
-34.437,-37.1938,1.804e-84,24
-34.427,-37.1838,1.804e-84,24
-34.417,-37.1738,1.804e-84,24
-34.407,-37.1638,1.804e-84,24
-34.397,-37.1538,1.804e-84,24
-34.387,-37.1438,1.804e-84,24
-34.377,-37.1338,1.804e-84,24
-34.367,-37.1238,1.804e-84,24
-34.357,-37.1138,1.804e-84,24
-34.347,-37.1038,1.804e-84,24
-34.337,-37.0938,1.804e-84,24
-34.327,-37.0838,1.804e-84,24
-34.317,-37.0738,1.804e-84,24
-34.307,-37.0638,1.804e-84,24
-34.297,-37.0538,1.804e-84,24
-34.287,-37.0438,1.804e-84,24
-34.277,-37.0338,1.804e-84,24
-34.267,-37.0238,1.804e-84,24
-34.257,-37.0138,1.804e-84,24
-34.247,-37.0038,1.804e-84,24
-34.237,-36.9938,1.804e-84,24
-34.227,-36.9838,1.804e-84,24
-34.217,-36.9738,1.804e-84,24
-34.207,-36.9638,1.804e-84,24
-34.197,-36.9538,1.804e-84,24
-34.187,-36.9438,1.804e-84,24
-34.177,-36.9338,1.804e-84,24
-34.167,-36.9238,1.804e-84,24
-34.157,-36.9138,1.804e-84,24
-34.147,-36.9038,1.804e-84,24
-34.137,-36.8938,1.804e-84,24
-34.127,-36.8838,1.804e-84,24
-34.117,-36.8738,1.804e-84,24
-34.107,-36.8638,1.804e-84,24
-34.097,-36.8538,1.804e-84,24
-34.087,-36.8438,1.804e-84,24
-34.077,-36.8338,1.804e-84,24
-34.067,-36.8238,1.804e-84,24
-34.057,-36.8138,1.804e-84,24
-34.047,-36.8038,1.804e-84,24
-34.037,-36.7938,1.804e-84,24
-34.027,-36.7838,1.804e-84,24
-34.017,-36.7738,1.804e-84,24
-34.007,-36.7638,1.804e-84,24
-33.997,-36.7538,1.804e-84,24
-33.987,-36.7438,1.804e-84,24
-33.977,-36.7338,1.804e-84,24
-33.967,-36.7238,1.804e-84,24
-33.957,-36.7138,1.804e-84,24
-33.947,-36.7038,1.804e-84,24
-33.937,-36.6938,1.804e-84,24
-33.927,-36.6838,1.804e-84,24
-33.917,-36.6738,1.804e-84,24
-33.907,-36.6638,1.804e-84,24
-33.897,-36.6538,1.804e-84,24
-33.887,-36.6438,1.804e-84,24
-33.877,-36.6338,1.804e-84,24
-33.867,-36.6238,1.804e-84,24
-33.857,-36.6138,1.804e-84,24
-33.847,-36.6038,1.804e-84,24
-33.837,-36.5938,1.804e-84,24
-33.827,-36.5838,1.804e-84,24
-33.817,-36.5738,1.804e-84,24
-33.807,-36.5638,1.804e-84,24
-33.797,-36.5538,1.804e-84,24
-33.787,-36.5438,1.804e-84,24
-33.777,-36.5338,1.804e-84,24
-33.767,-36.5238,1.804e-84,24
-33.757,-36.5138,1.804e-84,24
-33.747,-36.5038,1.804e-84,24
-33.737,-36.4938,1.804e-84,24
-33.727,-36.4838,1.804e-84,24
-33.717,-36.4738,1.804e-84,24
-33.707,-36.4638,1.804e-84,24
-33.697,-36.4538,1.804e-84,24
-33.687,-36.4438,1.804e-84,24
-33.677,-36.4338,1.804e-84,24
-33.667,-36.4238,1.804e-84,24
-33.657,-36.4138,1.804e-84,24
-33.647,-36.4038,1.804e-84,24
-33.637,-36.3938,1.804e-84,24
-33.627,-36.3838,1.804e-84,24
-33.617,-36.3738,1.804e-84,24
-33.607,-36.3638,1.804e-84,24
-33.597,-36.3538,1.804e-84,24
-33.587,-36.3438,1.804e-84,24
-33.577,-36.3338,1.804e-84,24
-33.567,-36.3238,1.804e-84,24
-33.557,-36.3138,1.804e-84,24
-33.547,-36.3038,1.804e-84,24
-33.537,-36.2938,1.804e-84,24
-33.527,-36.2838,1.804e-84,24
-33.517,-36.2738,1.804e-84,24
-33.507,-36.2638,1.804e-84,24
-33.497,-36.2538,1.804e-84,24
-33.487,-36.2438,1.804e-84,24
-33.477,-36.2338,1.804e-84,24
-33.467,-36.2238,1.804e-84,24
-33.457,-36.2138,1.804e-84,24
-33.447,-36.2038,1.804e-84,24
-33.437,-36.1938,1.804e-84,24
-33.427,-36.1838,1.804e-84,24
-33.417,-36.1738,1.804e-84,24
-33.407,-36.1638,1.804e-84,24
-33.397,-36.1538,1.804e-84,24
-33.387,-36.1438,1.804e-84,24
-33.377,-36.1338,1.804e-84,24
-33.367,-36.1238,1.804e-84,24
-33.357,-36.1138,1.804e-84,24
-33.347,-36.1038,1.804e-84,24
-33.337,-36.0938,1.804e-84,24
-33.327,-36.0838,1.804e-84,24
-33.317,-36.0738,1.804e-84,24
-33.307,-36.0638,1.804e-84,24
-33.297,-36.0538,1.804e-84,24
-33.287,-36.0438,1.804e-84,24
-33.277,-36.0338,1.804e-84,24
-33.267,-36.0238,1.804e-84,24
-33.257,-36.0138,1.804e-84,24
-33.247,-36.0038,1.804e-84,24
-33.237,-35.9938,1.804e-84,24
-33.227,-35.9838,1.804e-84,24
-33.217,-35.9738,1.804e-84,24
-33.207,-35.9638,1.804e-84,24
-33.197,-35.9538,1.804e-84,24
-33.187,-35.9438,1.804e-84,24
-33.177,-35.9338,1.804e-84,24
-33.167,-35.9238,1.804e-84,24
-33.157,-35.9138,1.804e-84,24
-33.147,-35.9038,1.804e-84,24
-33.137,-35.8938,1.804e-84,24
-33.127,-35.8838,1.804e-84,24
-33.117,-35.8738,1.804e-84,24
-33.107,-35.8638,1.804e-84,24
-33.097,-35.8538,1.804e-84,24
-33.087,-35.8438,1.804e-84,24
-33.077,-35.8338,1.804e-84,24
-33.067,-35.8238,1.804e-84,24
-33.057,-35.8138,1.804e-84,24
-33.047,-35.8038,1.804e-84,24
