# type,x,y,z,r  # AM scaffold (AM_P=1,AM_S=2) — case 260421_215235_ab3785
2,0.039134,0.016827,0.002073,0.002000
2,0.048439,0.028147,0.006341,0.002000
2,0.029537,0.025421,0.006165,0.002000
2,0.009553,0.007289,0.002126,0.002000
2,0.008714,0.031087,0.005608,0.002000
2,0.006006,0.045237,0.004153,0.002000
2,0.014717,0.022335,0.004968,0.002000
2,0.043417,0.032041,0.001898,0.002000
2,0.041133,0.015163,0.005044,0.002000
2,0.029224,0.046488,0.004340,0.002000
2,0.024021,0.026530,0.002774,0.002000
2,0.040041,0.044459,0.004053,0.002000
2,0.027433,0.013403,0.004395,0.002000
2,0.001010,0.026101,0.001986,0.002000
2,0.016719,0.026953,0.004713,0.002000
2,0.000658,0.032085,0.005471,0.002000
2,0.032190,0.032694,0.002177,0.002000
2,0.024317,0.039528,0.005859,0.002000
2,0.013866,0.041584,0.002527,0.002000
2,0.015716,0.048075,0.005640,0.002000
2,0.043163,0.035994,0.001884,0.002000
2,0.025420,0.012669,0.007517,0.002000
2,0.044215,0.001681,0.001990,0.002000
2,0.033110,0.002236,0.008128,0.002000
2,0.039266,0.037062,0.002414,0.002000
2,0.040041,0.026975,0.003524,0.002000
2,0.043758,0.006600,0.004446,0.002000
2,0.020214,0.035959,0.001895,0.002000
2,0.037830,0.001969,0.001951,0.002000
2,0.040990,0.005241,0.001955,0.002000
2,0.046111,0.021745,0.001916,0.002000
2,0.001365,0.008558,0.006645,0.002000
2,0.021555,0.006521,0.004840,0.002000
2,0.005154,0.005066,0.001976,0.002000
2,0.008990,0.026999,0.002739,0.002000
2,0.025326,0.046165,0.004211,0.002000
2,0.008126,0.023295,0.001839,0.002000
2,0.035791,0.008054,0.005668,0.002000
2,0.010830,0.014199,0.006754,0.002000
2,0.026971,0.048982,0.006455,0.002000
2,0.014135,0.008140,0.005379,0.002000
2,0.024449,0.009198,0.005576,0.002000
2,0.009513,0.011262,0.001894,0.002000
2,0.022908,0.044200,0.001905,0.002000
2,0.020197,0.032973,0.005190,0.002000
2,0.043293,0.020873,0.004505,0.002000
2,0.038758,0.011357,0.003606,0.002000
2,0.020259,0.023827,0.004199,0.002000
2,0.030530,0.013047,0.001988,0.002000
2,0.019123,0.007510,0.001886,0.002000
2,0.016587,0.034348,0.002277,0.002000
2,0.007180,0.019914,0.003612,0.002000
2,0.047530,0.028019,0.002016,0.002000
2,0.003673,0.011921,0.001828,0.002000
2,0.005990,0.042088,0.006545,0.002000
2,0.004234,0.032743,0.003092,0.002000
2,0.011929,0.016031,0.001946,0.002000
2,0.031775,0.020901,0.001987,0.002000
2,0.031468,0.035619,0.007264,0.002000
2,0.024297,0.020323,0.004990,0.002000
2,0.046493,0.041913,0.002066,0.002000
2,0.031926,0.039945,0.004608,0.002000
2,0.032145,0.045971,0.001870,0.002000
2,0.008932,0.002126,0.001979,0.002000
2,0.018871,0.030901,0.002073,0.002000
2,0.017884,0.020810,0.003080,0.002000
2,0.019052,0.039985,0.008261,0.002000
2,0.022492,0.036185,0.004984,0.002000
2,0.048057,0.013538,0.005605,0.002000
2,0.038602,0.030649,0.001963,0.002000
2,0.027007,0.023121,0.004256,0.002000
2,0.035903,0.019854,0.005351,0.002000
2,0.043417,0.044417,0.002010,0.002000
2,0.030986,0.000745,0.003627,0.002000
2,0.013918,0.002859,0.005577,0.002000
2,0.021867,0.019333,0.007810,0.002000
2,0.042023,0.039945,0.002472,0.002000
2,0.013333,0.020487,0.001879,0.002000
2,0.048276,0.019642,0.005984,0.002000
2,0.029798,0.028899,0.004420,0.002000
2,0.008783,0.016396,0.004345,0.002000
2,0.015472,0.046940,0.001904,0.002000
2,0.021802,0.011097,0.003293,0.002000
2,0.026808,0.016123,0.001844,0.002000
2,0.026090,0.030692,0.002651,0.002000
2,0.042053,0.023910,0.001943,0.002000
2,0.039667,0.020762,0.002256,0.002000
2,0.048706,0.042188,0.007255,0.002000
2,0.010789,0.010229,0.005318,0.002000
2,0.031326,0.025036,0.002094,0.002000
2,0.018162,0.037120,0.005399,0.002000
2,0.041015,0.002003,0.004283,0.002000
2,0.048070,0.044742,0.004321,0.002000
2,0.029089,0.019233,0.005194,0.002000
2,0.031328,0.016948,0.002037,0.002000
2,0.026595,0.020098,0.001870,0.002000
2,0.037661,0.047186,0.005564,0.002000
2,0.018071,0.012726,0.001928,0.002000
2,0.002025,0.044766,0.003987,0.002000
2,0.003741,0.047742,0.002031,0.002000
2,0.012394,0.027794,0.004964,0.002000
2,0.016497,0.024324,0.001883,0.002000
2,0.022036,0.021142,0.001908,0.002000
2,0.006895,0.039592,0.003717,0.002000
2,0.012672,0.035055,0.001920,0.002000
2,0.042890,0.013334,0.002020,0.002000
2,0.028515,0.008612,0.005904,0.002000
2,0.038511,0.042583,0.007114,0.002000
2,0.043618,0.042469,0.005439,0.002000
2,0.028553,0.008582,0.001980,0.002000
2,0.005921,0.036280,0.001942,0.002000
2,0.018190,0.004437,0.004146,0.002000
2,0.005035,0.024348,0.003971,0.002000
2,0.017830,0.013738,0.005862,0.002000
2,0.015948,0.043942,0.004993,0.002000
2,0.018856,0.017134,0.001968,0.002000
2,0.022895,0.048494,0.002117,0.002000
2,0.040824,0.032322,0.004770,0.002000
2,0.043679,0.046624,0.005288,0.002000
2,0.017846,0.042837,0.001867,0.002000
2,0.035155,0.036714,0.006545,0.002000
2,0.008239,0.048294,0.002955,0.002000
