time_s,V_V,delta_Eeq_V,delta_etaMid_V,delta_phiL_V,Li_total_mol_m2,identity_residual_V,Eeq_surface_residual_N_V,reaction_input_surface_residual_N_x,eta_minus_etaMid_N_V,boundary_N_phis_V,boundary_N_phil_V,boundary_N_Eeq_V,boundary_N_etamid_V,boundary_N_x_surface,boundary_N_x_particle_average,Eeq_surface_residual_P_V,reaction_input_surface_residual_P_x,eta_minus_etaMid_P_V,boundary_P_phis_V,boundary_P_phil_V,boundary_P_Eeq_V,boundary_P_etamid_V,boundary_P_x_surface,boundary_P_x_particle_average
0.043000000000000003,2.238233908256086,2.1730783219241489,0.062583207674807186,0.0025723786571299,1.236902963915190032,1.4E-17,0E-16,0E-12,0E-16,0.0,-1.3509521241862634,1.4053435456013301,-0.0543914214150667,0.011843651682873059,0.011721775884182767,0E-15,0E-10,0E-18,2.238233908256086,-1.3483797455291335,3.578421867525479,0.008191786259740486,0.9239984856413255,0.9240627111679072
0.043500000000000004,2.238306148382129,2.1731517648092078,0.06258190923686335,0.0025724743360578,1.236902963915190833,5E-17,0E-16,0E-12,0E-17,0.0,-1.3508801242338184,1.4052703233542876,-0.05439019912046916,0.011844819551604305,0.011721788622138227,0E-16,0E-11,0E-17,2.238306148382129,-1.3483076498977606,3.5784220881634954,0.00819171011639419,0.9239980744505955,0.9240626975041444
0.044000000000000004,2.2383780909064632,2.1732249063588107,0.062580614629563768,0.0025725699180886,1.236902963915190356,1.32E-16,0E-15,0E-12,0E-18,0.0,-1.3508084208108826,1.405197401063041,-0.054388980252158436,0.01184598263614757,0.011721801360324538,0E-16,0E-10,0E-18,2.2383780909064632,-1.348235850892794,3.5784223074218517,0.008191634377405332,0.9239976658310604,0.9240626838404703
0.044500000000000005,2.2384497380016897,2.1732977487697156,0.062579323827955504,0.0025726654040186,1.236902963915190471,-4E-18,0E-16,0E-12,0E-16,0.0,-1.3507370117643893,1.4051247765572714,-0.0543877647928821,0.011847140971118657,0.011721814098740173,0E-15,0E-10,0E-18,2.2384497380016897,-1.3481643463603707,3.578422525326987,0.008191559035073404,0.9239972597334485,0.9240626701768859
0.045000000000000005,2.238521091821751,2.1733702942196935,0.062578036807427795,0.0025727607946297,1.23690296391519029,5E-18,0E-15,0E-13,0E-17,0.0,-1.3506658949593162,1.405052447684801,-0.05438655272548476,0.01184829459084404,0.011721826837383636,0E-16,0E-10,0E-18,2.238521091821751,-1.3480931341646865,3.5784227419044945,0.008191484081943035,0.9239968561100609,0.9240626565133908
0.045500000000000006,2.2385921545021277,2.173442544867735,0.062576753543687194,0.002572856090706,1.236902963915190364,-4.94E-16,0E-15,0E-12,0E-17,0.0,-1.350595068278532,1.404980412311428,-0.05438534403289608,0.011849443529363471,0.011721839576253433,0E-15,0E-11,0E-18,2.2385921545021277,-1.348022212187826,3.578422957179163,0.008191409510791114,0.9239964549147026,0.9240626428499833
0.046000000000000006,2.2386629281600174,2.1735145028542366,0.062575474012759978,0.0025729512930209,1.236902963915190762,-7.8E-17,0E-15,0E-12,0E-17,0.0,-1.3505245296226323,1.404908668320769,-0.05438413869813674,0.011850587820432511,0.011721852315348098,0E-16,0E-10,0E-18,2.2386629281600174,-1.3479515783296114,3.5784231711750056,0.008191335314623238,0.923996056102619,0.9240626291866638
0.04650000000000001,2.2387334148945146,2.1735861703011988,0.062574198190971764,0.0025730464023443,1.236902963915190823,-2.64E-16,0E-16,0E-12,0E-17,0.0,-1.3504542769097898,1.4048372136141012,-0.05438293670431138,0.01185172749752504,0.011721865054666164,0E-13,0E-11,0E-18,2.2387334148945146,-1.3478812305074455,3.5784233839153,0.008191261486660384,0.9239956596304326,0.9240626155234318
0.04700000000000001,2.238803616786794,2.1736575493124076,0.062572926054948355,0.0025731414194384,1.236902963915191232,-3.55E-16,0E-15,0E-13,0E-16,0.0,-1.350384308075584,1.404766046110204,-0.0543817380346201,0.01185286259383579,0.011721877794206184,0E-16,0E-10,0E-18,2.238803616786794,-1.3478111666561456,3.5784235954226116,0.008191188020328255,0.9239952654560862,0.9240626018602868
0.04750000000000001,2.238873535900277,2.1737286419736242,0.062571657581590224,0.0025732363450626,1.236902963915191021,-2.4E-17,0E-16,0E-13,0E-17,0.0,-1.3503146210728603,1.4046951637452048,-0.05438054267234449,0.011853993142282793,0.011721890533966722,0E-15,0E-11,0E-18,2.238873535900277,-1.3477413847277977,3.578423805718829,0.008191114909245734,0.9239948735387885,0.924062588197228
